* Currently node departure ,arrival and passing time after scheduling
* Node ID, Departure Time (sec), Arrival Time (sec), Passing Time (sec)
N95,0,0,24590
N95,0,0,24892
N95,0,0,25418
N95,0,0,26198
N95,0,0,26618
N95,0,0,29215
N95,0,0,29747
N95,0,0,30528
N95,0,0,30794
N95,0,0,31417
N95,0,0,31658
N95,0,0,32086
N95,0,0,33619
N95,0,0,34170
N95,0,0,34361
N95,0,0,34375
N95,0,0,35318
N95,0,0,35769
N95,0,0,36189
N95,0,0,36804
N95,0,0,36922
N95,0,0,37603
N95,0,0,38018
N95,0,0,38074
N95,0,0,38343
N95,0,0,38433
N95,0,0,38463
N95,0,0,38791
N95,0,0,39415
N95,0,0,39489
N95,0,0,40658
N95,0,0,41661
N95,0,0,41909
N95,0,0,42441
N95,0,0,43161
N95,0,0,43310
N95,0,0,43443
N95,0,0,43552
N95,0,0,44071
N95,0,0,44191
N95,0,0,44572
N95,0,0,44840
N95,0,0,45335
N95,0,0,45475
N95,0,0,46298
N95,0,0,46991
N95,0,0,47210
N95,0,0,47261
N95,0,0,47381
N95,0,0,47681
N95,0,0,47981
N95,0,0,48098
N95,0,0,48202
N95,0,0,48314
N95,0,0,48458
N95,0,0,48471
N95,0,0,49538
N95,0,0,49831
N95,0,0,49921
N95,0,0,50726
N95,0,0,50978
N95,0,0,51723
N95,0,0,52893
N95,0,0,53223
N95,0,0,53324
N95,0,0,53752
N95,0,0,53863
N95,0,0,53990
N95,0,0,54343
N95,0,0,54652
N95,0,0,54938
N95,0,0,55264
N95,0,0,55915
N95,0,0,55970
N95,0,0,56092
N95,0,0,56421
N95,0,0,56438
N95,0,0,56463
N95,0,0,56661
N95,0,0,57350
N95,0,0,58370
N95,0,0,58718
N95,0,0,58838
N95,0,0,58863
N95,0,0,58970
N95,0,0,59138
N95,0,0,59163
N95,0,0,59318
N95,0,0,59390
N95,0,0,59618
N95,0,0,59720
N95,0,0,59858
N95,0,0,59990
N95,0,0,60655
N95,0,0,60770
N95,0,0,60783
N95,0,0,61238
N95,0,0,61430
N95,0,0,61529
N95,0,0,61610
N95,0,0,61649
N95,0,0,61898
N95,0,0,62390
N95,0,0,62750
N95,0,0,63998
N95,0,0,64012
N95,0,0,64465
N95,0,0,67478
N95,0,0,68138
N95,0,0,68738
N95,0,0,68918
N95,0,0,69682
N95,0,0,69758
N95,0,0,71958
N95,0,0,72637
N95,0,0,72758
N95,0,0,73898
N95,0,0,74084
N95,0,0,74258
N95,0,0,74378
N95,0,0,74858
N95,0,0,75578
N95,0,0,76837
N95,0,0,77437
N95,0,0,77753
N95,0,0,79554
N95,0,0,79854
N95,0,0,80334
N95,0,0,81114
N96,0,0,14689
N96,0,0,16789
N96,0,0,17149
N96,0,0,17449
N96,0,0,18049
N96,0,0,18229
N96,0,0,18769
N96,0,0,19450
N96,0,0,20989
N96,0,0,21169
N96,0,0,21949
N96,0,0,22129
N96,0,0,22789
N96,0,0,25429
N96,0,0,26209
N96,0,0,26629
N96,0,0,31152
N96,0,0,31429
N96,0,0,31578
N96,0,0,31669
N96,0,0,31827
N96,0,0,32099
N96,0,0,32219
N96,0,0,32639
N96,0,0,32947
N96,0,0,33359
N96,0,0,33619
N96,0,0,33632
N96,0,0,33834
N96,0,0,34075
N96,0,0,34163
N96,0,0,34255
N96,0,0,34375
N96,0,0,34388
N96,0,0,34401
N96,0,0,34495
N96,0,0,34584
N96,0,0,34874
N96,0,0,34915
N96,0,0,35155
N96,0,0,35329
N96,0,0,35391
N96,0,0,35482
N96,0,0,35782
N96,0,0,36082
N96,0,0,36202
N96,0,0,36815
N96,0,0,36934
N96,0,0,36990
N96,0,0,37015
N96,0,0,37198
N96,0,0,37603
N96,0,0,37616
N96,0,0,37952
N96,0,0,38029
N96,0,0,38085
N96,0,0,38354
N96,0,0,38446
N96,0,0,38566
N96,0,0,39263
N96,0,0,39383
N96,0,0,39503
N96,0,0,39633
N96,0,0,40135
N96,0,0,40233
N96,0,0,40653
N96,0,0,40669
N96,0,0,40953
N96,0,0,41313
N96,0,0,41921
N96,0,0,42573
N96,0,0,44998
N96,0,0,45573
N96,0,0,46309
N96,0,0,46373
N96,0,0,46493
N96,0,0,46983
N96,0,0,47003
N96,0,0,47275
N96,0,0,47395
N96,0,0,47515
N96,0,0,47695
N96,0,0,47821
N96,0,0,47995
N96,0,0,48109
N96,0,0,48213
N96,0,0,48378
N96,0,0,48469
N96,0,0,48483
N96,0,0,48732
N96,0,0,48931
N96,0,0,49322
N96,0,0,49549
N96,0,0,49642
N96,0,0,49843
N96,0,0,49934
N96,0,0,50081
N96,0,0,50366
N96,0,0,50737
N96,0,0,50989
N96,0,0,51013
N96,0,0,51346
N96,0,0,52014
N96,0,0,52292
N96,0,0,52676
N96,0,0,52904
N96,0,0,53069
N96,0,0,53276
N96,0,0,53509
N96,0,0,53721
N96,0,0,53985
N96,0,0,54787
N96,0,0,54843
N96,0,0,54949
N96,0,0,55094
N96,0,0,55261
N96,0,0,55437
N96,0,0,56449
N96,0,0,56533
N96,0,0,56553
N96,0,0,58501
N96,0,0,58729
N96,0,0,58849
N96,0,0,59149
N96,0,0,59329
N96,0,0,59629
N96,0,0,59869
N96,0,0,60897
N96,0,0,61249
N96,0,0,61263
N96,0,0,61801
N96,0,0,61909
N96,0,0,61923
N96,0,0,62189
N96,0,0,62594
N96,0,0,63481
N96,0,0,64009
N96,0,0,64649
N96,0,0,66557
N96,0,0,67489
N96,0,0,67941
N96,0,0,68149
N96,0,0,68290
N96,0,0,68635
N96,0,0,68749
N96,0,0,68892
N96,0,0,68929
N96,0,0,69043
N96,0,0,69133
N96,0,0,69163
N96,0,0,69374
N96,0,0,69693
N96,0,0,69769
N96,0,0,69869
N96,0,0,70177
N96,0,0,70366
N96,0,0,70458
N96,0,0,70471
N96,0,0,70559
N96,0,0,70746
N96,0,0,71054
N96,0,0,71279
N96,0,0,71671
N96,0,0,71971
N96,0,0,72356
N96,0,0,72508
N96,0,0,72649
N96,0,0,72769
N96,0,0,73051
N96,0,0,73710
N96,0,0,73909
N96,0,0,73949
N96,0,0,74217
N96,0,0,74269
N96,0,0,74389
N96,0,0,74802
N96,0,0,74869
N96,0,0,75102
N96,0,0,75490
N96,0,0,75589
N96,0,0,76101
N96,0,0,77089
N96,0,0,77617
N96,0,0,78305
N96,0,0,78605
N96,0,0,79987
N96,0,0,81007
N96,0,0,82621
N98,0,0,16824
N98,0,0,17484
N98,0,0,18084
N98,0,0,18264
N98,0,0,18804
N98,0,0,21024
N98,0,0,21204
N98,0,0,21984
N98,0,0,25464
N98,0,0,26244
N98,0,0,31187
N98,0,0,31464
N98,0,0,31614
N98,0,0,31863
N98,0,0,32140
N98,0,0,32260
N98,0,0,32680
N98,0,0,33400
N98,0,0,33583
N98,0,0,33667
N98,0,0,33869
N98,0,0,34040
N98,0,0,34198
N98,0,0,34295
N98,0,0,34415
N98,0,0,34535
N98,0,0,34549
N98,0,0,34839
N98,0,0,34955
N98,0,0,35195
N98,0,0,35364
N98,0,0,35426
N98,0,0,35523
N98,0,0,35823
N98,0,0,36123
N98,0,0,36243
N98,0,0,36850
N98,0,0,37025
N98,0,0,37568
N98,0,0,37652
N98,0,0,37987
N98,0,0,38064
N98,0,0,38120
N98,0,0,38389
N98,0,0,38487
N98,0,0,38607
N98,0,0,39303
N98,0,0,39423
N98,0,0,39543
N98,0,0,40100
N98,0,0,40612
N98,0,0,40704
N98,0,0,40912
N98,0,0,41272
N98,0,0,45532
N98,0,0,46332
N98,0,0,46452
N98,0,0,46948
N98,0,0,47038
N98,0,0,47315
N98,0,0,47435
N98,0,0,47555
N98,0,0,47735
N98,0,0,47856
N98,0,0,48035
N98,0,0,48144
N98,0,0,48249
N98,0,0,48414
N98,0,0,48518
N98,0,0,48767
N98,0,0,48966
N98,0,0,49363
N98,0,0,49677
N98,0,0,49878
N98,0,0,49975
N98,0,0,50116
N98,0,0,50401
N98,0,0,50773
N98,0,0,51024
N98,0,0,51048
N98,0,0,52049
N98,0,0,52327
N98,0,0,52640
N98,0,0,52939
N98,0,0,53240
N98,0,0,53686
N98,0,0,53950
N98,0,0,54808
N98,0,0,54984
N98,0,0,55226
N98,0,0,55402
N98,0,0,56484
N98,0,0,56498
N98,0,0,58466
N98,0,0,58764
N98,0,0,59184
N98,0,0,59364
N98,0,0,59664
N98,0,0,59904
N98,0,0,60862
N98,0,0,61222
N98,0,0,61766
N98,0,0,61882
N98,0,0,63446
N98,0,0,64044
N98,0,0,64613
N98,0,0,66516
N98,0,0,67524
N98,0,0,67906
N98,0,0,68255
N98,0,0,68671
N98,0,0,68784
N98,0,0,68927
N98,0,0,69084
N98,0,0,69097
N98,0,0,69204
N98,0,0,69410
N98,0,0,69729
N98,0,0,69904
N98,0,0,70142
N98,0,0,70401
N98,0,0,70498
N98,0,0,70781
N98,0,0,71090
N98,0,0,71314
N98,0,0,71711
N98,0,0,72011
N98,0,0,72392
N98,0,0,72549
N98,0,0,72684
N98,0,0,73089
N98,0,0,73745
N98,0,0,73944
N98,0,0,74304
N98,0,0,74424
N98,0,0,74837
N98,0,0,75455
N98,0,0,75624
N98,0,0,76066
N98,0,0,77048
N98,0,0,77582
N98,0,0,78264
N98,0,0,78564
N98,0,0,79946
N98,0,0,80966
N98,0,0,82580
N99,0,0,0
N100,0,0,23506
N100,0,0,23746
N100,0,0,23926
N100,0,0,24406
N100,0,0,40460
N100,0,0,40546
N100,0,0,40726
N100,0,0,41026
N100,0,0,42386
N100,0,0,42506
N100,0,0,43126
N100,0,0,43606
N100,0,0,43846
N100,0,0,44026
N100,0,0,45766
N100,0,0,47026
N100,0,0,51540
N100,0,0,52961
N100,0,0,53081
N100,0,0,53806
N100,0,0,54406
N100,0,0,55066
N100,0,0,55786
N100,0,0,56313
N100,0,0,57166
N100,0,0,57346
N100,0,0,58186
N100,0,0,58306
N100,0,0,58486
N100,0,0,58666
N100,0,0,58786
N100,0,0,58966
N100,0,0,59206
N100,0,0,59626
N100,0,0,59806
N100,0,0,60586
N100,0,0,60766
N100,0,0,61246
N100,0,0,61426
N100,0,0,61606
N100,0,0,61786
N100,0,0,62206
N100,0,0,62566
N100,0,0,63046
N100,0,0,63286
N100,0,0,64306
N100,0,0,64606
N100,0,0,65986
N100,0,0,66886
N101,0,0,23567
N101,0,0,23807
N101,0,0,23987
N101,0,0,24467
N101,0,0,40530
N101,0,0,40607
N101,0,0,40787
N101,0,0,41087
N101,0,0,42447
N101,0,0,42567
N101,0,0,43187
N101,0,0,43667
N101,0,0,43907
N101,0,0,44087
N101,0,0,45827
N101,0,0,47087
N101,0,0,51601
N101,0,0,53022
N101,0,0,53142
N101,0,0,53867
N101,0,0,54467
N101,0,0,55127
N101,0,0,55847
N101,0,0,56383
N101,0,0,57227
N101,0,0,57407
N101,0,0,58247
N101,0,0,58367
N101,0,0,58547
N101,0,0,58727
N101,0,0,58847
N101,0,0,59027
N101,0,0,59267
N101,0,0,59687
N101,0,0,59867
N101,0,0,60647
N101,0,0,60827
N101,0,0,61307
N101,0,0,61487
N101,0,0,61667
N101,0,0,61847
N101,0,0,62267
N101,0,0,62627
N101,0,0,63107
N101,0,0,63347
N101,0,0,64367
N101,0,0,64667
N101,0,0,66047
N101,0,0,66947
N102,0,0,23282
N102,0,0,23580
N102,0,0,23820
N102,0,0,24000
N102,0,0,24122
N102,0,0,24480
N102,0,0,24542
N102,0,0,24782
N102,0,0,40014
N102,0,0,40142
N102,0,0,40545
N102,0,0,40620
N102,0,0,40800
N102,0,0,40814
N102,0,0,41100
N102,0,0,41162
N102,0,0,41822
N102,0,0,42131
N102,0,0,42222
N102,0,0,42460
N102,0,0,42580
N102,0,0,42602
N102,0,0,42842
N102,0,0,43200
N102,0,0,43442
N102,0,0,43680
N102,0,0,43694
N102,0,0,43920
N102,0,0,44100
N102,0,0,44762
N102,0,0,44882
N102,0,0,45182
N102,0,0,45482
N102,0,0,45840
N102,0,0,45854
N102,0,0,45962
N102,0,0,46262
N102,0,0,46562
N102,0,0,46742
N102,0,0,46862
N102,0,0,47100
N102,0,0,51221
N102,0,0,51614
N102,0,0,51627
N102,0,0,52797
N102,0,0,53035
N102,0,0,53155
N102,0,0,53168
N102,0,0,53282
N102,0,0,53462
N102,0,0,53642
N102,0,0,53880
N102,0,0,54480
N102,0,0,54542
N102,0,0,54722
N102,0,0,55140
N102,0,0,55860
N102,0,0,55982
N102,0,0,56354
N102,0,0,56399
N102,0,0,56762
N102,0,0,57240
N102,0,0,57420
N102,0,0,57842
N102,0,0,58260
N102,0,0,58380
N102,0,0,58560
N102,0,0,58740
N102,0,0,58860
N102,0,0,59040
N102,0,0,59054
N102,0,0,59280
N102,0,0,59294
N102,0,0,59700
N102,0,0,59880
N102,0,0,60422
N102,0,0,60660
N102,0,0,60840
N102,0,0,61320
N102,0,0,61500
N102,0,0,61680
N102,0,0,61860
N102,0,0,62042
N102,0,0,62280
N102,0,0,62402
N102,0,0,62640
N102,0,0,63120
N102,0,0,63360
N102,0,0,63602
N102,0,0,63722
N102,0,0,63962
N102,0,0,64380
N102,0,0,64680
N102,0,0,65042
N102,0,0,66060
N102,0,0,66960
N102,0,0,67082
N102,0,0,67262
N103,0,0,16366
N103,0,0,19567
N103,0,0,23292
N103,0,0,23590
N103,0,0,23830
N103,0,0,24010
N103,0,0,24132
N103,0,0,24490
N103,0,0,24552
N103,0,0,24792
N103,0,0,29115
N103,0,0,30853
N103,0,0,31289
N103,0,0,31366
N103,0,0,31965
N103,0,0,32805
N103,0,0,33165
N103,0,0,33272
N103,0,0,33962
N103,0,0,34246
N103,0,0,35020
N103,0,0,36793
N103,0,0,38672
N103,0,0,39038
N103,0,0,39128
N103,0,0,39315
N103,0,0,39826
N103,0,0,40006
N103,0,0,40024
N103,0,0,40152
N103,0,0,40556
N103,0,0,40630
N103,0,0,40810
N103,0,0,40823
N103,0,0,41110
N103,0,0,41172
N103,0,0,41832
N103,0,0,42142
N103,0,0,42232
N103,0,0,42470
N103,0,0,42590
N103,0,0,42612
N103,0,0,42852
N103,0,0,43210
N103,0,0,43452
N103,0,0,43690
N103,0,0,43703
N103,0,0,43930
N103,0,0,43955
N103,0,0,44075
N103,0,0,44110
N103,0,0,44740
N103,0,0,44772
N103,0,0,44892
N103,0,0,45192
N103,0,0,45375
N103,0,0,45492
N103,0,0,45850
N103,0,0,45863
N103,0,0,45972
N103,0,0,46272
N103,0,0,46572
N103,0,0,46752
N103,0,0,46872
N103,0,0,47110
N103,0,0,48286
N103,0,0,49068
N103,0,0,50191
N103,0,0,51230
N103,0,0,51570
N103,0,0,51623
N103,0,0,51637
N103,0,0,51840
N103,0,0,52093
N103,0,0,52806
N103,0,0,53044
N103,0,0,53164
N103,0,0,53178
N103,0,0,53292
N103,0,0,53472
N103,0,0,53652
N103,0,0,53763
N103,0,0,53890
N103,0,0,54490
N103,0,0,54552
N103,0,0,54732
N103,0,0,55066
N103,0,0,55150
N103,0,0,55163
N103,0,0,55815
N103,0,0,55870
N103,0,0,55992
N103,0,0,56363
N103,0,0,56410
N103,0,0,56772
N103,0,0,57250
N103,0,0,57430
N103,0,0,57852
N103,0,0,58270
N103,0,0,58390
N103,0,0,58570
N103,0,0,58750
N103,0,0,58763
N103,0,0,58870
N103,0,0,59050
N103,0,0,59063
N103,0,0,59290
N103,0,0,59303
N103,0,0,59620
N103,0,0,59710
N103,0,0,59890
N103,0,0,60432
N103,0,0,60555
N103,0,0,60670
N103,0,0,60850
N103,0,0,61330
N103,0,0,61510
N103,0,0,61666
N103,0,0,61690
N103,0,0,61870
N103,0,0,62052
N103,0,0,62290
N103,0,0,62412
N103,0,0,62650
N103,0,0,63130
N103,0,0,63370
N103,0,0,63612
N103,0,0,63732
N103,0,0,63972
N103,0,0,64390
N103,0,0,64426
N103,0,0,64690
N103,0,0,65052
N103,0,0,66070
N103,0,0,66970
N103,0,0,67092
N103,0,0,67272
N103,0,0,68626
N103,0,0,69346
N103,0,0,71266
N103,0,0,71536
N103,0,0,71836
N103,0,0,73840
N103,0,0,74167
N103,0,0,74317
N103,0,0,75049
N103,0,0,75466
N103,0,0,75706
N103,0,0,75886
N103,0,0,77566
N103,0,0,80219
N104,0,0,23329
N104,0,0,23627
N104,0,0,23867
N104,0,0,24047
N104,0,0,24169
N104,0,0,24527
N104,0,0,24589
N104,0,0,24829
N104,0,0,29059
N104,0,0,29152
N104,0,0,30465
N104,0,0,30890
N104,0,0,31332
N104,0,0,32008
N104,0,0,32428
N104,0,0,32848
N104,0,0,33208
N104,0,0,34004
N104,0,0,34097
N104,0,0,34819
N104,0,0,35063
N104,0,0,35991
N104,0,0,36830
N104,0,0,37459
N104,0,0,38400
N104,0,0,38715
N104,0,0,38728
N104,0,0,39076
N104,0,0,39171
N104,0,0,39352
N104,0,0,39499
N104,0,0,40061
N104,0,0,40189
N104,0,0,40599
N104,0,0,40667
N104,0,0,41147
N104,0,0,41209
N104,0,0,42507
N104,0,0,42889
N104,0,0,43088
N104,0,0,43247
N104,0,0,43380
N104,0,0,43489
N104,0,0,43727
N104,0,0,43740
N104,0,0,43998
N104,0,0,44118
N104,0,0,44147
N104,0,0,44777
N104,0,0,44809
N104,0,0,44929
N104,0,0,45229
N104,0,0,45263
N104,0,0,45412
N104,0,0,45887
N104,0,0,46309
N104,0,0,46519
N104,0,0,46909
N104,0,0,47147
N104,0,0,49111
N104,0,0,50263
N104,0,0,51607
N104,0,0,51660
N104,0,0,51675
N104,0,0,51882
N104,0,0,52134
N104,0,0,52573
N104,0,0,52693
N104,0,0,53081
N104,0,0,53160
N104,0,0,53201
N104,0,0,53689
N104,0,0,53800
N104,0,0,53927
N104,0,0,54527
N104,0,0,54589
N104,0,0,54769
N104,0,0,55187
N104,0,0,55201
N104,0,0,55852
N104,0,0,55907
N104,0,0,56029
N104,0,0,56400
N104,0,0,56453
N104,0,0,56588
N104,0,0,57287
N104,0,0,57467
N104,0,0,57889
N104,0,0,58307
N104,0,0,58427
N104,0,0,58800
N104,0,0,58907
N104,0,0,59087
N104,0,0,59100
N104,0,0,59327
N104,0,0,59343
N104,0,0,59657
N104,0,0,59747
N104,0,0,59927
N104,0,0,60592
N104,0,0,60707
N104,0,0,61367
N104,0,0,61456
N104,0,0,61547
N104,0,0,61727
N104,0,0,61907
N104,0,0,62089
N104,0,0,62327
N104,0,0,62687
N104,0,0,63407
N104,0,0,63649
N104,0,0,64402
N104,0,0,64427
N104,0,0,66739
N104,0,0,67007
N104,0,0,67129
N104,0,0,67545
N104,0,0,67699
N104,0,0,69979
N104,0,0,71579
N104,0,0,71879
N104,0,0,72439
N104,0,0,73877
N104,0,0,74012
N104,0,0,74204
N104,0,0,74360
N104,0,0,74779
N104,0,0,75079
N104,0,0,75092
N104,0,0,77364
N104,0,0,79782
N104,0,0,80262
N104,0,0,81042
N105,0,0,23343
N105,0,0,23641
N105,0,0,24061
N105,0,0,24541
N105,0,0,24843
N105,0,0,29166
N105,0,0,30479
N105,0,0,34114
N105,0,0,38415
N105,0,0,38742
N105,0,0,39366
N105,0,0,40075
N105,0,0,43105
N105,0,0,43261
N105,0,0,43395
N105,0,0,43503
N105,0,0,44014
N105,0,0,44134
N105,0,0,44161
N105,0,0,44792
N105,0,0,45279
N105,0,0,45426
N105,0,0,45901
N105,0,0,46923
N105,0,0,47161
N105,0,0,51675
N105,0,0,51689
N105,0,0,53175
N105,0,0,53216
N105,0,0,53703
N105,0,0,53815
N105,0,0,53941
N105,0,0,54603
N105,0,0,54783
N105,0,0,55201
N105,0,0,55215
N105,0,0,55866
N105,0,0,55921
N105,0,0,56043
N105,0,0,56415
N105,0,0,56469
N105,0,0,56605
N105,0,0,57301
N105,0,0,58321
N105,0,0,58441
N105,0,0,58814
N105,0,0,58921
N105,0,0,59114
N105,0,0,59341
N105,0,0,59359
N105,0,0,59672
N105,0,0,59941
N105,0,0,60606
N105,0,0,60721
N105,0,0,61381
N105,0,0,61473
N105,0,0,61561
N105,0,0,61741
N105,0,0,62103
N105,0,0,62341
N105,0,0,62701
N105,0,0,63421
N105,0,0,64417
N105,0,0,64441
N105,0,0,74028
N105,0,0,77381
N105,0,0,79798
N105,0,0,80278
N105,0,0,81058
N106,0,0,30904
N106,0,0,31348
N106,0,0,32024
N106,0,0,32444
N106,0,0,32864
N106,0,0,33224
N106,0,0,34021
N106,0,0,35080
N106,0,0,36007
N106,0,0,36844
N106,0,0,38731
N106,0,0,39090
N106,0,0,39188
N106,0,0,49128
N106,0,0,50280
N106,0,0,51621
N106,0,0,51899
N106,0,0,52150
N106,0,0,67559
N106,0,0,71596
N106,0,0,71896
N106,0,0,73892
N106,0,0,74218
N106,0,0,74376
N106,0,0,75106
N107,0,0,16836
N107,0,0,18276
N107,0,0,18816
N107,0,0,21036
N107,0,0,21216
N107,0,0,23356
N107,0,0,24074
N107,0,0,31011
N107,0,0,31198
N107,0,0,31477
N107,0,0,31625
N107,0,0,31874
N107,0,0,32153
N107,0,0,32273
N107,0,0,32693
N107,0,0,33113
N107,0,0,33413
N107,0,0,33572
N107,0,0,33679
N107,0,0,33880
N107,0,0,34029
N107,0,0,34209
N107,0,0,34308
N107,0,0,34428
N107,0,0,34548
N107,0,0,34668
N107,0,0,34827
N107,0,0,34848
N107,0,0,34968
N107,0,0,35208
N107,0,0,35376
N107,0,0,35437
N107,0,0,35536
N107,0,0,35836
N107,0,0,36136
N107,0,0,36256
N107,0,0,36436
N107,0,0,37036
N107,0,0,37135
N107,0,0,37556
N107,0,0,37663
N107,0,0,37822
N107,0,0,37998
N107,0,0,38076
N107,0,0,38132
N107,0,0,38401
N107,0,0,38500
N107,0,0,38620
N107,0,0,39316
N107,0,0,39436
N107,0,0,39556
N107,0,0,40088
N107,0,0,40716
N107,0,0,40899
N107,0,0,41259
N107,0,0,44174
N107,0,0,45914
N107,0,0,46319
N107,0,0,46439
N107,0,0,46936
N107,0,0,47049
N107,0,0,47328
N107,0,0,47448
N107,0,0,47568
N107,0,0,47748
N107,0,0,47868
N107,0,0,48048
N107,0,0,48156
N107,0,0,48260
N107,0,0,48425
N107,0,0,48529
N107,0,0,48778
N107,0,0,48977
N107,0,0,49376
N107,0,0,49689
N107,0,0,49889
N107,0,0,49988
N107,0,0,50128
N107,0,0,50413
N107,0,0,50784
N107,0,0,51059
N107,0,0,51702
N107,0,0,51741
N107,0,0,52060
N107,0,0,52339
N107,0,0,52951
N107,0,0,53229
N107,0,0,53675
N107,0,0,54796
N107,0,0,54996
N107,0,0,55214
N107,0,0,55391
N107,0,0,56485
N107,0,0,58454
N107,0,0,58776
N107,0,0,59196
N107,0,0,59375
N107,0,0,59676
N107,0,0,60851
N107,0,0,61209
N107,0,0,61754
N107,0,0,62116
N107,0,0,63434
N107,0,0,64056
N107,0,0,64454
N107,0,0,64602
N107,0,0,67895
N107,0,0,68682
N107,0,0,68938
N107,0,0,69097
N107,0,0,69217
N107,0,0,69421
N107,0,0,69740
N107,0,0,69915
N107,0,0,70412
N107,0,0,70511
N107,0,0,70792
N107,0,0,71101
N107,0,0,71326
N107,0,0,71725
N107,0,0,72025
N107,0,0,72403
N107,0,0,72562
N107,0,0,72695
N107,0,0,72802
N107,0,0,72982
N107,0,0,73102
N107,0,0,73756
N107,0,0,74316
N107,0,0,74436
N107,0,0,74849
N107,0,0,75273
N107,0,0,76055
N107,0,0,77035
N107,0,0,77571
N107,0,0,78251
N107,0,0,82567
N108,0,0,16841
N108,0,0,18281
N108,0,0,18821
N108,0,0,21041
N108,0,0,21221
N108,0,0,30917
N108,0,0,31017
N108,0,0,31204
N108,0,0,31364
N108,0,0,31484
N108,0,0,31631
N108,0,0,31880
N108,0,0,32040
N108,0,0,32160
N108,0,0,32280
N108,0,0,32460
N108,0,0,32700
N108,0,0,32880
N108,0,0,33120
N108,0,0,33240
N108,0,0,33420
N108,0,0,33566
N108,0,0,33684
N108,0,0,33886
N108,0,0,34023
N108,0,0,34036
N108,0,0,34215
N108,0,0,34315
N108,0,0,34435
N108,0,0,34555
N108,0,0,34675
N108,0,0,34822
N108,0,0,34855
N108,0,0,34975
N108,0,0,35095
N108,0,0,35215
N108,0,0,35381
N108,0,0,35443
N108,0,0,35543
N108,0,0,35843
N108,0,0,36023
N108,0,0,36143
N108,0,0,36263
N108,0,0,36443
N108,0,0,36857
N108,0,0,37042
N108,0,0,37142
N108,0,0,37551
N108,0,0,37669
N108,0,0,37829
N108,0,0,38004
N108,0,0,38081
N108,0,0,38137
N108,0,0,38407
N108,0,0,38506
N108,0,0,38626
N108,0,0,38746
N108,0,0,39103
N108,0,0,39203
N108,0,0,39323
N108,0,0,39443
N108,0,0,39563
N108,0,0,40721
N108,0,0,40892
N108,0,0,41252
N108,0,0,46312
N108,0,0,46432
N108,0,0,47055
N108,0,0,47335
N108,0,0,47455
N108,0,0,47575
N108,0,0,47755
N108,0,0,47875
N108,0,0,48055
N108,0,0,48161
N108,0,0,48266
N108,0,0,48431
N108,0,0,48535
N108,0,0,48784
N108,0,0,48983
N108,0,0,49143
N108,0,0,49383
N108,0,0,49694
N108,0,0,49895
N108,0,0,49995
N108,0,0,50133
N108,0,0,50295
N108,0,0,50418
N108,0,0,50790
N108,0,0,51065
N108,0,0,51634
N108,0,0,51746
N108,0,0,51914
N108,0,0,52066
N108,0,0,52166
N108,0,0,52346
N108,0,0,52956
N108,0,0,53669
N108,0,0,55001
N108,0,0,55385
N108,0,0,58781
N108,0,0,59201
N108,0,0,59681
N108,0,0,60845
N108,0,0,61202
N108,0,0,64061
N108,0,0,64596
N108,0,0,67573
N108,0,0,67889
N108,0,0,68688
N108,0,0,68944
N108,0,0,69104
N108,0,0,69224
N108,0,0,69427
N108,0,0,69746
N108,0,0,69921
N108,0,0,70418
N108,0,0,70518
N108,0,0,70798
N108,0,0,71107
N108,0,0,71331
N108,0,0,71611
N108,0,0,71731
N108,0,0,71911
N108,0,0,72031
N108,0,0,72409
N108,0,0,72569
N108,0,0,72701
N108,0,0,72809
N108,0,0,72989
N108,0,0,73109
N108,0,0,73762
N108,0,0,73905
N108,0,0,74232
N108,0,0,74321
N108,0,0,74391
N108,0,0,74441
N108,0,0,74854
N108,0,0,75120
N108,0,0,75280
N108,0,0,76049
N108,0,0,77028
N108,0,0,77565
N108,0,0,78245
N108,0,0,82560
N109,0,0,17496
N109,0,0,18096
N109,0,0,21996
N109,0,0,23369
N109,0,0,24087
N109,0,0,25476
N109,0,0,26256
N109,0,0,30996
N109,0,0,33099
N109,0,0,34535
N109,0,0,34654
N109,0,0,34834
N109,0,0,36422
N109,0,0,36862
N109,0,0,37121
N109,0,0,37809
N109,0,0,40599
N109,0,0,44187
N109,0,0,45519
N109,0,0,45927
N109,0,0,51036
N109,0,0,51715
N109,0,0,51728
N109,0,0,52629
N109,0,0,53938
N109,0,0,56496
N109,0,0,59376
N109,0,0,59389
N109,0,0,59916
N109,0,0,61869
N109,0,0,62129
N109,0,0,64467
N109,0,0,66503
N109,0,0,67536
N109,0,0,68243
N109,0,0,68796
N109,0,0,69084
N109,0,0,70131
N109,0,0,72788
N109,0,0,72968
N109,0,0,73956
N109,0,0,75259
N109,0,0,75443
N109,0,0,75636
N109,0,0,78551
N109,0,0,79933
N109,0,0,80953
N110,0,0,16918
N110,0,0,18358
N110,0,0,18898
N110,0,0,21118
N110,0,0,25172
N110,0,0,32635
N110,0,0,33488
N110,0,0,33945
N110,0,0,34743
N110,0,0,35458
N110,0,0,36618
N110,0,0,36738
N110,0,0,37460
N110,0,0,37475
N110,0,0,38158
N110,0,0,40798
N110,0,0,40811
N110,0,0,41910
N110,0,0,44372
N110,0,0,46224
N110,0,0,47210
N110,0,0,48238
N110,0,0,49318
N110,0,0,53032
N110,0,0,53593
N110,0,0,54390
N110,0,0,54992
