* Link capacity after scheduling
* Link ID, Time (sec), Max Capacity, Count
Tx207,57600,1,0
Tx207,57915,1,1
Tx207,57927,1,0
Tx207,58010,1,1
Tx207,58025,1,0
Tx207,58130,1,1
Tx207,58145,1,0
Tx207,58250,1,1
Tx207,58265,1,0
Tx207,58370,1,1
Tx207,58385,1,0
Tx207,58550,1,1
Tx207,58565,1,0
Tx207,59574,1,1
Tx207,59587,1,0
Tx207,59881,1,1
Tx207,59893,1,0
Tx207,60121,1,1
Tx207,60133,1,0
Tx207,60146,1,1
Tx207,60158,1,0
Tx207,61200,1,0
Tx207,61830,1,1
Tx207,61844,1,0
Tx207,62058,1,1
Tx207,62070,1,0
Tx207,62341,1,1
Tx207,62353,1,0
Tx207,63227,1,1
Tx207,63239,1,0
Tx207,63585,1,1
Tx207,63597,1,0
Tx207,63946,1,1
Tx207,63958,1,0
Tx207,64800,1,0
Tx207,64981,1,1
Tx207,64993,1,0
Tx207,65164,1,1
Tx207,65176,1,0
Tx207,65940,1,1
Tx207,65953,1,0
Tx207,66521,1,1
Tx207,66533,1,0
Tx207,68400,1,0
Tx207,69961,1,1
Tx207,69973,1,0
Tx207,70621,1,1
Tx207,70633,1,0
Tx207,71041,1,1
Tx207,71053,1,0
Tx207,71581,1,1
Tx207,71593,1,0
Tx207,71881,1,1
Tx207,71893,1,0
Tx207,72000,1,0
Tx207,72121,1,1
Tx207,72133,1,0
Tx207,72421,1,1
Tx207,72433,1,0
Tx207,75600,1,0
Tx207,75697,1,1
Tx207,75711,1,0
Tx207,76248,1,1
Tx207,76263,1,0
Tx207,77028,1,1
Tx207,77043,1,0
Tx207,77411,1,1
Tx207,77423,1,0
Tx207,77954,1,1
Tx207,77967,1,0
Tx207,78121,1,1
Tx207,78133,1,0
Tx207,78481,1,1
Tx207,78493,1,0
Tx207,79200,1,0
Tx207,79806,1,1
Tx207,79820,1,0
Tx207,80461,1,1
Tx207,80473,1,0
Tx207,80766,1,1
Tx207,80780,1,0
Tx207,80807,1,1
Tx207,80819,1,0
Tx207,81772,1,1
Tx207,81787,1,0
Tx207,82006,1,1
Tx207,82018,1,0
Tx207,82560,1,1
Tx207,82575,1,0
Tx207,82800,1,0
Tx207,84083,1,1
Tx207,84095,1,0
Tx207,85626,1,1
Tx207,85640,1,0
Tx208,0,1,0
Tx208,3600,1,0
Tx208,7200,1,0
Tx208,10800,1,0
Tx208,13933,1,1
Tx208,13946,1,0
Tx208,14353,1,1
Tx208,14366,1,0
Tx208,14400,1,0
Tx208,16513,1,1
Tx208,16526,1,0
Tx208,18000,1,0
Tx208,21553,1,1
Tx208,21566,1,0
Tx208,21600,1,0
Tx208,21733,1,1
Tx208,21746,1,0
Tx208,23353,1,1
Tx208,23366,1,0
Tx208,25153,1,1
Tx208,25166,1,0
Tx208,25200,1,0
Tx208,26353,1,1
Tx208,26366,1,0
Tx208,27214,1,1
Tx208,27226,1,0
Tx208,28800,1,0
Tx208,28813,1,1
Tx208,28826,1,0
Tx208,29353,1,1
Tx208,29366,1,0
Tx208,31093,1,1
Tx208,31106,1,0
Tx208,32400,1,0
Tx208,36000,1,0
Tx208,39600,1,0
Tx208,40693,1,1
Tx208,40706,1,0
Tx208,41533,1,1
Tx208,41546,1,0
Tx208,42485,1,1
Tx208,42497,1,0
Tx208,43023,1,1
Tx208,43036,1,0
Tx208,43200,1,0
Tx208,43453,1,1
Tx208,43466,1,0
Tx208,46800,1,0
Tx208,49978,1,1
Tx208,49990,1,0
Tx208,50400,1,0
Tx208,52328,1,1
Tx208,52340,1,0
Tx208,54000,1,0
Tx208,57600,1,0
Tx208,61200,1,0
Tx208,62070,1,1
Tx208,62083,1,0
Tx208,64800,1,0
Tx208,64993,1,1
Tx208,65006,1,0
Tx208,68400,1,0
Tx208,69973,1,1
Tx208,69986,1,0
Tx208,71053,1,1
Tx208,71066,1,0
Tx208,72000,1,0
Tx208,72133,1,1
Tx208,72146,1,0
Tx208,72433,1,1
Tx208,72446,1,0
Tx208,75600,1,0
Tx208,79200,1,0
Tx208,80819,1,1
Tx208,80832,1,0
Tx208,82800,1,0
Tx208,84095,1,1
Tx208,84108,1,0
Tx209,0,2,0
Tx209,3600,2,0
Tx209,7200,2,0
Tx209,10800,2,0
Tx209,13946,2,1
Tx209,13964,2,0
Tx209,14366,2,1
Tx209,14384,2,0
Tx209,14400,2,0
Tx209,16526,2,1
Tx209,16544,2,0
Tx209,18000,2,0
Tx209,21566,2,1
Tx209,21584,2,0
Tx209,21600,2,0
Tx209,21746,2,1
Tx209,21764,2,0
Tx209,23366,2,1
Tx209,23384,2,0
Tx209,25166,2,1
Tx209,25184,2,0
Tx209,25200,2,0
Tx209,26366,2,1
Tx209,26384,2,0
Tx209,27226,2,1
Tx209,27244,2,0
Tx209,28800,2,0
Tx209,28826,2,1
Tx209,28844,2,0
Tx209,29366,2,1
Tx209,29384,2,0
Tx209,31106,2,1
Tx209,31124,2,0
Tx209,32400,2,0
Tx209,36000,2,0
Tx209,39600,2,0
Tx209,40706,2,1
Tx209,40724,2,0
Tx209,41546,2,1
Tx209,41564,2,0
Tx209,42497,2,1
Tx209,42515,2,0
Tx209,43036,2,1
Tx209,43054,2,0
Tx209,43200,2,0
Tx209,43466,2,1
Tx209,43484,2,0
Tx209,46800,2,0
Tx209,49990,2,1
Tx209,50008,2,0
Tx209,50400,2,0
Tx209,52340,2,1
Tx209,52359,2,0
Tx209,54000,2,0
Tx209,57600,2,0
Tx209,61200,2,0
Tx209,62083,2,1
Tx209,62101,2,0
Tx209,64800,2,0
Tx209,65006,2,1
Tx209,65024,2,0
Tx209,68400,2,0
Tx209,69986,2,1
Tx209,70004,2,0
Tx209,71066,2,1
Tx209,71084,2,0
Tx209,72000,2,0
Tx209,72146,2,1
Tx209,72164,2,0
Tx209,72446,2,1
Tx209,72464,2,0
Tx209,75600,2,0
Tx209,79200,2,0
Tx209,80832,2,1
Tx209,80850,2,0
Tx209,82800,2,0
Tx209,84108,2,1
Tx209,84126,2,0
Tx210,0,1,0
Tx210,1825,1,1
Tx210,1838,1,0
Tx210,3600,1,0
Tx210,3900,1,1
Tx210,3914,1,0
Tx210,7200,1,0
Tx210,10800,1,0
Tx210,13964,1,1
Tx210,13977,1,0
Tx210,14400,1,0
Tx210,15473,1,1
Tx210,15486,1,0
Tx210,16544,1,1
Tx210,16557,1,0
Tx210,18000,1,0
Tx210,21584,1,1
Tx210,21597,1,0
Tx210,21600,1,0
Tx210,24990,1,1
Tx210,25003,1,0
Tx210,25184,1,1
Tx210,25197,1,0
Tx210,25200,1,0
Tx210,26384,1,1
Tx210,26397,1,0
Tx210,28800,1,0
Tx210,28844,1,1
Tx210,28857,1,0
Tx210,29058,1,1
Tx210,29071,1,0
Tx210,29312,1,1
Tx210,29326,1,0
Tx210,29384,1,1
Tx210,29397,1,0
Tx210,29845,1,1
Tx210,29858,1,0
Tx210,30066,1,1
Tx210,30082,1,0
Tx210,30186,1,1
Tx210,30202,1,0
Tx210,30626,1,1
Tx210,30639,1,0
Tx210,30892,1,1
Tx210,30905,1,0
Tx210,31478,1,-1
Tx210,31491,1,0
Tx210,31605,1,1
Tx210,31619,1,0
Tx210,31727,1,-1
Tx210,31740,1,0
Tx210,32103,1,-1
Tx210,32118,1,0
Tx210,32400,1,0
Tx210,33048,1,1
Tx210,33063,1,0
Tx210,33243,1,-1
Tx210,33258,1,0
Tx210,33706,1,1
Tx210,33719,1,0
Tx210,33733,1,-1
Tx210,33746,1,0
Tx210,34163,1,1
Tx210,34176,1,0
Tx210,34275,1,1
Tx210,34289,1,0
Tx210,34489,1,1
Tx210,34502,1,0
Tx210,34671,1,1
Tx210,34685,1,0
Tx210,34962,1,1
Tx210,34975,1,0
Tx210,35038,1,-1
Tx210,35053,1,0
Tx210,35175,1,1
Tx210,35189,1,0
Tx210,35290,1,-1
Tx210,35303,1,0
Tx210,35457,1,1
Tx210,35472,1,0
Tx210,36000,1,0
Tx210,36889,1,-1
Tx210,36902,1,0
Tx210,37103,1,1
Tx210,37116,1,0
Tx210,37285,1,1
Tx210,37298,1,0
Tx210,37691,1,1
Tx210,37704,1,0
Tx210,38092,1,1
Tx210,38107,1,0
Tx210,38561,1,1
Tx210,38574,1,0
Tx210,38889,1,1
Tx210,38902,1,0
Tx210,39512,1,1
Tx210,39526,1,0
Tx210,39600,1,0
Tx210,39734,1,1
Tx210,39749,1,0
Tx210,40334,1,1
Tx210,40349,1,0
Tx210,40724,1,1
Tx210,40737,1,0
Tx210,40754,1,1
Tx210,40769,1,0
Tx210,40874,1,1
Tx210,40889,1,0
Tx210,41054,1,1
Tx210,41069,1,0
Tx210,41414,1,1
Tx210,41429,1,0
Tx210,41534,1,1
Tx210,41549,1,0
Tx210,41564,1,1
Tx210,41577,1,0
Tx210,41774,1,1
Tx210,41789,1,0
Tx210,42254,1,1
Tx210,42269,1,0
Tx210,42515,1,1
Tx210,42529,1,0
Tx210,42554,1,1
Tx210,42569,1,0
Tx210,42674,1,1
Tx210,42689,1,0
Tx210,42854,1,1
Tx210,42869,1,0
Tx210,42974,1,1
Tx210,42989,1,0
Tx210,43200,1,0
Tx210,43274,1,1
Tx210,43289,1,0
Tx210,43484,1,1
Tx210,43497,1,0
Tx210,43541,1,1
Tx210,43554,1,0
Tx210,44184,1,1
Tx210,44199,1,0
Tx210,44304,1,1
Tx210,44319,1,0
Tx210,44670,1,1
Tx210,44683,1,0
Tx210,44938,1,1
Tx210,44951,1,0
Tx210,45100,1,1
Tx210,45115,1,0
Tx210,45439,1,1
Tx210,45452,1,0
Tx210,45572,1,1
Tx210,45586,1,0
Tx210,45674,1,1
Tx210,45689,1,0
Tx210,46474,1,1
Tx210,46489,1,0
Tx210,46594,1,1
Tx210,46609,1,0
Tx210,46800,1,0
Tx210,47307,1,1
Tx210,47321,1,0
Tx210,48278,1,-1
Tx210,48291,1,0
Tx210,48412,1,1
Tx210,48425,1,0
Tx210,48830,1,-1
Tx210,48843,1,0
Tx210,49206,1,-1
Tx210,49221,1,0
Tx210,49541,1,-1
Tx210,49555,1,0
Tx210,50008,1,1
Tx210,50022,1,0
Tx210,50400,1,0
Tx210,50912,1,-1
Tx210,50925,1,0
Tx210,51439,1,1
Tx210,51454,1,0
Tx210,52359,1,1
Tx210,52372,1,0
Tx210,52763,1,1
Tx210,52776,1,0
Tx210,53156,1,1
Tx210,53170,1,0
Tx210,53321,1,1
Tx210,53334,1,0
Tx210,53438,1,1
Tx210,53453,1,0
Tx210,53596,1,1
Tx210,53609,1,0
Tx210,53809,1,1
Tx210,53822,1,0
Tx210,53961,1,1
Tx210,53974,1,0
Tx210,54000,1,0
Tx210,54073,1,1
Tx210,54086,1,0
Tx210,54457,1,1
Tx210,54472,1,0
Tx210,54750,1,1
Tx210,54763,1,0
Tx210,54875,1,1
Tx210,54888,1,0
Tx210,55182,1,1
Tx210,55195,1,0
Tx210,55362,1,1
Tx210,55375,1,0
Tx210,55525,1,1
Tx210,55538,1,0
Tx210,56012,1,1
Tx210,56026,1,0
Tx210,56067,1,1
Tx210,56081,1,0
Tx210,56114,1,1
Tx210,56129,1,0
Tx210,56534,1,1
Tx210,56549,1,0
Tx210,56561,1,1
Tx210,56574,1,0
Tx210,56654,1,1
Tx210,56669,1,0
Tx210,56774,1,1
Tx210,56789,1,0
Tx210,57014,1,1
Tx210,57029,1,0
Tx210,57554,1,1
Tx210,57569,1,0
Tx210,57600,1,0
Tx210,57674,1,1
Tx210,57689,1,0
Tx210,58467,1,1
Tx210,58481,1,0
Tx210,58712,1,1
Tx210,58728,1,0
Tx210,58961,1,1
Tx210,58974,1,0
Tx210,59085,1,1
Tx210,59098,1,0
Tx210,59261,1,1
Tx210,59274,1,0
Tx210,59818,1,1
Tx210,59831,1,0
Tx210,60087,1,1
Tx210,60101,1,0
Tx210,60752,1,1
Tx210,60766,1,0
Tx210,60867,1,1
Tx210,60881,1,0
Tx210,60882,1,1
Tx210,60897,1,0
Tx210,60985,1,1
Tx210,61001,1,0
Tx210,61105,1,1
Tx210,61121,1,0
Tx210,61200,1,0
Tx210,61350,1,1
Tx210,61363,1,0
Tx210,61512,1,1
Tx210,61527,1,0
Tx210,61527,1,1
Tx210,61541,1,0
Tx210,61632,1,1
Tx210,61647,1,0
Tx210,61752,1,1
Tx210,61767,1,0
Tx210,61992,1,1
Tx210,62007,1,0
Tx210,62101,1,1
Tx210,62114,1,0
Tx210,62276,1,1
Tx210,62290,1,0
Tx210,62487,1,1
Tx210,62501,1,0
Tx210,62682,1,1
Tx210,62695,1,0
Tx210,64110,1,1
Tx210,64123,1,0
Tx210,64374,1,1
Tx210,64388,1,0
Tx210,64563,1,1
Tx210,64576,1,0
Tx210,64736,1,1
Tx210,64749,1,0
Tx210,64800,1,0
Tx210,64838,1,1
Tx210,64853,1,0
Tx210,64958,1,1
Tx210,64973,1,0
Tx210,65724,1,1
Tx210,65739,1,0
Tx210,66658,1,1
Tx210,66674,1,0
Tx210,67425,1,1
Tx210,67438,1,0
Tx210,68029,1,1
Tx210,68042,1,0
Tx210,68377,1,1
Tx210,68391,1,0
Tx210,68400,1,0
Tx210,68929,1,-1
Tx210,68942,1,0
Tx210,69220,1,1
Tx210,69233,1,0
Tx210,69371,1,1
Tx210,69384,1,0
Tx210,70004,1,1
Tx210,70017,1,0
Tx210,70265,1,1
Tx210,70278,1,0
Tx210,70558,1,1
Tx210,70572,1,0
Tx210,70660,1,1
Tx210,70675,1,0
Tx210,70954,1,1
Tx210,70967,1,0
Tx210,71178,1,-1
Tx210,71192,1,0
Tx210,71338,1,1
Tx210,71352,1,0
Tx210,71985,1,1
Tx210,71998,1,0
Tx210,72000,1,0
Tx210,72256,1,-1
Tx210,72269,1,0
Tx210,72464,1,1
Tx210,72477,1,0
Tx210,72950,1,-1
Tx210,72963,1,0
Tx210,73609,1,-1
Tx210,73622,1,0
Tx210,74036,1,1
Tx210,74050,1,0
Tx210,74198,1,1
Tx210,74213,1,0
Tx210,74318,1,1
Tx210,74333,1,0
Tx210,74701,1,-1
Tx210,74715,1,0
Tx210,75190,1,1
Tx210,75203,1,0
Tx210,75577,1,1
Tx210,75591,1,0
Tx210,75600,1,0
Tx210,76189,1,1
Tx210,76202,1,0
Tx210,76530,1,1
Tx210,76546,1,0
Tx210,76830,1,1
Tx210,76846,1,0
Tx210,76950,1,1
Tx210,76966,1,0
Tx210,77190,1,1
Tx210,77206,1,0
Tx210,77550,1,1
Tx210,77566,1,0
Tx210,77705,1,1
Tx210,77718,1,0
Tx210,77866,1,1
Tx210,77882,1,0
Tx210,78106,1,1
Tx210,78122,1,0
Tx210,78406,1,1
Tx210,78422,1,0
Tx210,78526,1,1
Tx210,78542,1,0
Tx210,78706,1,1
Tx210,78722,1,0
Tx210,79128,1,1
Tx210,79143,1,0
Tx210,79200,1,0
Tx210,79548,1,1
Tx210,79563,1,0
Tx210,79668,1,1
Tx210,79683,1,0
Tx210,79968,1,1
Tx210,79983,1,0
Tx210,80088,1,1
Tx210,80103,1,0
Tx210,80448,1,1
Tx210,80463,1,0
Tx210,80568,1,1
Tx210,80583,1,0
Tx210,81108,1,1
Tx210,81123,1,0
Tx210,81228,1,1
Tx210,81243,1,0
Tx210,82722,1,1
Tx210,82738,1,0
Tx210,82800,1,0
Tx210,82842,1,1
Tx210,82858,1,0
Tx210,82962,1,1
Tx210,82978,1,0
Tx210,84126,1,1
Tx210,84139,1,0
Tx211,0,1,0
Tx211,1838,1,-1
Tx211,1854,1,0
Tx211,3600,1,0
Tx211,3914,1,-1
Tx211,3930,1,0
Tx211,7200,1,0
Tx211,10800,1,0
Tx211,14400,1,0
Tx211,15486,1,-1
Tx211,15502,1,0
Tx211,18000,1,0
Tx211,21600,1,0
Tx211,25200,1,0
Tx211,28800,1,0
Tx211,29071,1,-1
Tx211,29087,1,0
Tx211,29326,1,-1
Tx211,29342,1,0
Tx211,29629,1,-1
Tx211,29645,1,0
Tx211,29858,1,-1
Tx211,29874,1,0
Tx211,30082,1,-1
Tx211,30101,1,0
Tx211,30202,1,-1
Tx211,30221,1,0
Tx211,30639,1,-1
Tx211,30655,1,0
Tx211,30905,1,-1
Tx211,30921,1,0
Tx211,31461,1,1
Tx211,31478,1,0
Tx211,31619,1,-1
Tx211,31638,1,0
Tx211,31710,1,1
Tx211,31727,1,0
Tx211,32400,1,0
Tx211,33063,1,-1
Tx211,33082,1,0
Tx211,33224,1,1
Tx211,33243,1,0
Tx211,33719,1,-1
Tx211,33736,1,0
Tx211,33823,1,-1
Tx211,33842,1,0
Tx211,34176,1,-1
Tx211,34192,1,0
Tx211,34289,1,-1
Tx211,34305,1,0
Tx211,34502,1,-1
Tx211,34518,1,0
Tx211,34685,1,-1
Tx211,34701,1,0
Tx211,34975,1,-1
Tx211,34991,1,0
Tx211,35189,1,-1
Tx211,35205,1,0
Tx211,35274,1,1
Tx211,35290,1,0
Tx211,35303,1,-1
Tx211,35319,1,0
Tx211,35472,1,-1
Tx211,35491,1,0
Tx211,36000,1,0
Tx211,36461,1,-1
Tx211,36477,1,0
Tx211,37116,1,-1
Tx211,37132,1,0
Tx211,37298,1,-1
Tx211,37315,1,0
Tx211,37704,1,-1
Tx211,37720,1,0
Tx211,38107,1,-1
Tx211,38126,1,0
Tx211,38574,1,-1
Tx211,38591,1,0
Tx211,38902,1,-1
Tx211,38918,1,0
Tx211,39526,1,-1
Tx211,39542,1,0
Tx211,39600,1,0
Tx211,39749,1,-1
Tx211,39768,1,0
Tx211,40049,1,-1
Tx211,40068,1,0
Tx211,40349,1,-1
Tx211,40368,1,0
Tx211,40769,1,-1
Tx211,40788,1,0
Tx211,40889,1,-1
Tx211,40908,1,0
Tx211,41069,1,-1
Tx211,41088,1,0
Tx211,41429,1,-1
Tx211,41448,1,0
Tx211,41549,1,-1
Tx211,41568,1,0
Tx211,41789,1,-1
Tx211,41808,1,0
Tx211,42269,1,-1
Tx211,42288,1,0
Tx211,42569,1,-1
Tx211,42588,1,0
Tx211,42689,1,-1
Tx211,42708,1,0
Tx211,42869,1,-1
Tx211,42888,1,0
Tx211,42989,1,-1
Tx211,43008,1,0
Tx211,43200,1,0
Tx211,43289,1,-1
Tx211,43308,1,0
Tx211,43554,1,-1
Tx211,43571,1,0
Tx211,44199,1,-1
Tx211,44218,1,0
Tx211,44319,1,-1
Tx211,44338,1,0
Tx211,44683,1,-1
Tx211,44699,1,0
Tx211,44951,1,-1
Tx211,44968,1,0
Tx211,45115,1,-1
Tx211,45134,1,0
Tx211,45452,1,-1
Tx211,45468,1,0
Tx211,45586,1,-1
Tx211,45602,1,0
Tx211,45689,1,-1
Tx211,45708,1,0
Tx211,46489,1,-1
Tx211,46508,1,0
Tx211,46609,1,-1
Tx211,46628,1,0
Tx211,46800,1,0
Tx211,48261,1,1
Tx211,48278,1,0
Tx211,48425,1,-1
Tx211,48441,1,0
Tx211,48814,1,1
Tx211,48830,1,0
Tx211,50400,1,0
Tx211,50896,1,1
Tx211,50912,1,0
Tx211,51454,1,-1
Tx211,51473,1,0
Tx211,51874,1,-1
Tx211,51893,1,0
Tx211,52776,1,-1
Tx211,52793,1,0
Tx211,52880,1,-1
Tx211,52899,1,0
Tx211,53170,1,-1
Tx211,53186,1,0
Tx211,53334,1,-1
Tx211,53352,1,0
Tx211,53453,1,-1
Tx211,53472,1,0
Tx211,53609,1,-1
Tx211,53626,1,0
Tx211,53822,1,-1
Tx211,53838,1,0
Tx211,53974,1,-1
Tx211,53991,1,0
Tx211,54000,1,0
Tx211,54086,1,-1
Tx211,54102,1,0
Tx211,54472,1,-1
Tx211,54491,1,0
Tx211,54763,1,-1
Tx211,54779,1,0
Tx211,54888,1,-1
Tx211,54904,1,0
Tx211,55195,1,-1
Tx211,55211,1,0
Tx211,55375,1,-1
Tx211,55391,1,0
Tx211,55538,1,-1
Tx211,55554,1,0
Tx211,56026,1,-1
Tx211,56042,1,0
Tx211,56081,1,-1
Tx211,56097,1,0
Tx211,56129,1,-1
Tx211,56148,1,0
Tx211,56429,1,-1
Tx211,56448,1,0
Tx211,56549,1,-1
Tx211,56568,1,0
Tx211,56669,1,-1
Tx211,56688,1,0
Tx211,56789,1,-1
Tx211,56808,1,0
Tx211,57029,1,-1
Tx211,57048,1,0
Tx211,57149,1,-1
Tx211,57168,1,0
Tx211,57569,1,-1
Tx211,57588,1,0
Tx211,57600,1,0
Tx211,57689,1,-1
Tx211,57708,1,0
Tx211,58481,1,-1
Tx211,58497,1,0
Tx211,58728,1,-1
Tx211,58746,1,0
Tx211,58974,1,-1
Tx211,58990,1,0
Tx211,59098,1,-1
Tx211,59115,1,0
Tx211,59831,1,-1
Tx211,59848,1,0
Tx211,60101,1,-1
Tx211,60117,1,0
Tx211,60421,1,-1
Tx211,60438,1,0
Tx211,60766,1,-1
Tx211,60782,1,0
Tx211,60881,1,-1
Tx211,60897,1,-1
Tx211,60913,1,0
Tx211,61001,1,-1
Tx211,61019,1,0
Tx211,61121,1,-1
Tx211,61139,1,0
Tx211,61200,1,0
Tx211,61363,1,-1
Tx211,61380,1,0
Tx211,61527,1,-1
Tx211,61546,1,0
Tx211,61647,1,-1
Tx211,61666,1,0
Tx211,61767,1,-1
Tx211,61786,1,0
Tx211,62007,1,-1
Tx211,62026,1,0
Tx211,62290,1,-1
Tx211,62306,1,0
Tx211,62501,1,-1
Tx211,62517,1,0
Tx211,62695,1,-1
Tx211,62711,1,0
Tx211,62989,1,-1
Tx211,63005,1,0
Tx211,64123,1,-1
Tx211,64139,1,0
Tx211,64388,1,-1
Tx211,64404,1,0
Tx211,64576,1,-1
Tx211,64592,1,0
Tx211,64749,1,-1
Tx211,64766,1,0
Tx211,64800,1,0
Tx211,64853,1,-1
Tx211,64872,1,0
Tx211,64973,1,-1
Tx211,64992,1,0
Tx211,65739,1,-1
Tx211,65758,1,0
Tx211,66674,1,-1
Tx211,66692,1,0
Tx211,66918,1,-1
Tx211,66935,1,0
Tx211,67438,1,-1
Tx211,67455,1,0
Tx211,67601,1,-1
Tx211,67617,1,0
Tx211,68042,1,-1
Tx211,68058,1,0
Tx211,68391,1,-1
Tx211,68400,1,-1
Tx211,68407,1,0
Tx211,68494,1,-1
Tx211,68513,1,0
Tx211,69233,1,-1
Tx211,69250,1,0
Tx211,69384,1,-1
Tx211,69400,1,0
Tx211,70278,1,-1
Tx211,70294,1,0
Tx211,70572,1,-1
Tx211,70588,1,0
Tx211,70675,1,-1
Tx211,70694,1,0
Tx211,70967,1,-1
Tx211,70983,1,0
Tx211,71070,1,-1
Tx211,71089,1,0
Tx211,71162,1,1
Tx211,71178,1,0
Tx211,71352,1,-1
Tx211,71368,1,0
Tx211,71998,1,-1
Tx211,72000,1,-1
Tx211,72015,1,0
Tx211,72239,1,1
Tx211,72256,1,0
Tx211,72934,1,1
Tx211,72950,1,0
Tx211,73011,1,-1
Tx211,73027,1,0
Tx211,74050,1,-1
Tx211,74066,1,0
Tx211,74213,1,-1
Tx211,74232,1,0
Tx211,74333,1,-1
Tx211,74352,1,0
Tx211,75203,1,-1
Tx211,75219,1,0
Tx211,75591,1,-1
Tx211,75600,1,-1
Tx211,75607,1,0
Tx211,76202,1,-1
Tx211,76218,1,0
Tx211,76546,1,-1
Tx211,76564,1,0
Tx211,76846,1,-1
Tx211,76864,1,0
Tx211,76966,1,-1
Tx211,76984,1,0
Tx211,77206,1,-1
Tx211,77224,1,0
Tx211,77566,1,-1
Tx211,77584,1,0
Tx211,77718,1,-1
Tx211,77734,1,0
Tx211,77882,1,-1
Tx211,77900,1,0
Tx211,78122,1,-1
Tx211,78140,1,0
Tx211,78422,1,-1
Tx211,78440,1,0
Tx211,78542,1,-1
Tx211,78560,1,0
Tx211,78722,1,-1
Tx211,78740,1,0
Tx211,79143,1,-1
Tx211,79162,1,0
Tx211,79200,1,0
Tx211,79563,1,-1
Tx211,79582,1,0
Tx211,79683,1,-1
Tx211,79702,1,0
Tx211,79983,1,-1
Tx211,80002,1,0
Tx211,80103,1,-1
Tx211,80122,1,0
Tx211,80463,1,-1
Tx211,80482,1,0
Tx211,80583,1,-1
Tx211,80602,1,0
Tx211,80703,1,-1
Tx211,80722,1,0
Tx211,81123,1,-1
Tx211,81142,1,0
Tx211,81243,1,-1
Tx211,81262,1,0
Tx211,82738,1,-1
Tx211,82756,1,0
Tx211,82800,1,0
Tx211,82858,1,-1
Tx211,82876,1,0
Tx211,82978,1,-1
Tx211,82996,1,0
Tx211,83943,1,-1
Tx211,83962,1,0
Tx212,0,2,0
Tx212,1799,2,-1
Tx212,1825,2,0
Tx212,3600,2,0
Tx212,3875,2,-1
Tx212,3900,2,0
Tx212,7200,2,0
Tx212,10800,2,0
Tx212,14400,2,0
Tx212,15447,2,-1
Tx212,15473,2,0
Tx212,18000,2,0
Tx212,21600,2,0
Tx212,24964,2,-1
Tx212,24990,2,0
Tx212,25200,2,0
Tx212,28800,2,0
Tx212,29032,2,-1
Tx212,29058,2,0
Tx212,29287,2,-1
Tx212,29312,2,0
Tx212,29819,2,-1
Tx212,29845,2,0
Tx212,30037,2,-1
Tx212,30066,2,0
Tx212,30157,2,-1
Tx212,30186,2,0
Tx212,30600,2,-1
Tx212,30626,2,0
Tx212,30866,2,-1
Tx212,30892,2,0
Tx212,31491,2,1
Tx212,31517,2,0
Tx212,31579,2,-1
Tx212,31605,2,0
Tx212,31740,2,1
Tx212,31766,2,0
Tx212,32118,2,1
Tx212,32148,2,0
Tx212,32400,2,0
Tx212,32538,2,1
Tx212,32568,2,0
Tx212,33018,2,-1
Tx212,33048,2,0
Tx212,33258,2,1
Tx212,33288,2,0
Tx212,33680,2,-1
Tx212,33706,2,0
Tx212,33746,2,1
Tx212,33772,2,0
Tx212,34137,2,-1
Tx212,34163,2,0
Tx212,34250,2,-1
Tx212,34275,2,0
Tx212,34463,2,-1
Tx212,34489,2,0
Tx212,34646,2,-1
Tx212,34671,2,0
Tx212,34936,2,-1
Tx212,34962,2,0
Tx212,35053,2,1
Tx212,35083,2,0
Tx212,35150,2,-1
Tx212,35175,2,0
Tx212,35303,2,1
Tx212,35329,2,0
Tx212,35381,2,1
Tx212,35411,2,0
Tx212,36000,2,0
Tx212,36902,2,1
Tx212,36928,2,0
Tx212,37077,2,-1
Tx212,37103,2,0
Tx212,37259,2,-1
Tx212,37285,2,0
Tx212,37665,2,-1
Tx212,37691,2,0
Tx212,38062,2,-1
Tx212,38092,2,0
Tx212,38535,2,-1
Tx212,38561,2,0
Tx212,38863,2,-1
Tx212,38889,2,0
Tx212,39281,2,1
Tx212,39311,2,0
Tx212,39487,2,-1
Tx212,39512,2,0
Tx212,39600,2,0
Tx212,39704,2,-1
Tx212,39734,2,0
Tx212,40304,2,-1
Tx212,40334,2,0
Tx212,40724,2,-1
Tx212,40754,2,0
Tx212,40844,2,-1
Tx212,40874,2,0
Tx212,41024,2,-1
Tx212,41054,2,0
Tx212,41384,2,-1
Tx212,41414,2,0
Tx212,41504,2,-1
Tx212,41534,2,0
Tx212,41744,2,-1
Tx212,41774,2,0
Tx212,42224,2,-1
Tx212,42254,2,0
Tx212,42524,2,-1
Tx212,42554,2,0
Tx212,42644,2,-1
Tx212,42674,2,0
Tx212,42824,2,-1
Tx212,42854,2,0
Tx212,43200,2,0
Tx212,43244,2,-1
Tx212,43274,2,0
Tx212,43515,2,-1
Tx212,43541,2,0
Tx212,43624,2,-1
Tx212,43650,2,0
Tx212,44154,2,-1
Tx212,44184,2,0
Tx212,44274,2,-1
Tx212,44304,2,0
Tx212,44644,2,-1
Tx212,44670,2,0
Tx212,44912,2,-1
Tx212,44938,2,0
Tx212,45070,2,-1
Tx212,45100,2,0
Tx212,45413,2,-1
Tx212,45439,2,0
Tx212,45547,2,-1
Tx212,45572,2,0
