* Delay is in the first row of each flight.
* Flight ID,Type,Wake Category,State,Connection,Entry Time (seconds),Exit Time (seconds),Transit Time (seconds),Previous Link,Current Link,Next Link,Speed-Up (%),Slow-Down (%),Delay (seconds)
AAR112,B772,H,DEP,N,37773,37788,14,Tx95,Tx77,Tx43,4,0,-
AAR112,B772,H,DEP,N,37788,37810,21,Tx43,33L,XXXX,4,0,-
AAR3701,A321,M,ARR,N,37500,37509,9,XXXX,33R,Rwy7,5,0,0
AAR3701,A321,M,ARR,N,37509,37516,6,Rwy7,Rwy6,Rwy5,4,0,-
AAR3701,A321,M,ARR,N,37516,37522,6,Rwy6,Rwy5,Rwy4,4,0,-
AAR3701,A321,M,ARR,N,37522,37565,42,Rwy5,Rwy4,Tx15,4,0,-
AAR3701,A321,M,ARR,N,37565,37611,45,Rwy4,Tx15,Tx23,5,0,-
AAR3701,A321,M,ARR,N,37611,37713,102,Tx15,Tx23,Tx30,5,0,-
AAR3701,A321,M,ARR,N,37713,37741,27,Tx23,Tx30,Tx38,4,0,-
AAR3701,A321,M,ARR,N,37741,37764,22,Tx30,Tx38,Tx53,5,0,-
AAR3701,A321,M,ARR,N,37764,37771,6,Tx38,Tx53,Tx54,4,0,-
AAR3701,A321,M,ARR,N,37771,37831,60,Tx53,Tx54,Tx71,5,0,-
AAR3701,A321,M,ARR,N,37831,37844,12,Tx54,Tx71,Tx100,4,0,-
AAR3701,A321,M,ARR,N,37844,37859,15,Tx71,Tx100,Tx203,5,0,-
AAR3701,A321,M,ARR,N,37859,37869,10,Tx100,Tx203,Tx204,4,0,-
AAR3701,A321,M,ARR,N,37869,37880,10,Tx203,Tx204,Tx205,4,0,-
AAR3701,A321,M,ARR,N,37880,37910,30,Tx204,Tx205,Tx206,5,0,-
AAR3701,A321,M,ARR,N,37910,37921,10,Tx205,Tx206,Tx120,4,0,-
AAR3701,A321,M,ARR,N,37921,37970,49,Tx206,Tx120,Tx121,5,0,-
AAR3701,A321,M,ARR,N,37970,38006,36,Tx120,Tx121,Tx215,5,0,-
AAR3701,A321,M,ARR,N,38006,38018,11,Tx121,Tx215,Tx216,5,0,-
AAR3701,A321,M,ARR,N,38018,38029,11,Tx215,Tx216,Tx127,5,0,-
AAR3701,A321,M,ARR,N,38029,38064,35,Tx216,Tx127,Tx130,4,0,-
AAR3701,A321,M,ARR,N,38064,38076,11,Tx127,Tx130,Tx221,5,0,-
AAR3701,A321,M,ARR,N,38076,38081,5,Tx130,Tx221,Tx231,5,0,-
AAR3701,A321,M,ARR,N,38081,38143,61,Tx221,Tx231,Tx223,4,0,-
AAR3701,A321,M,ARR,N,38143,38158,14,Tx231,Tx223,gate38,4,0,-
AAR3701,A321,M,ARR,N,38158,38207,49,gate38,G43,XXXX,5,0,-
FIN42,A333,H,DEP,N,37548,37590,41,XXXX,G121,gate54,0,10,48
FIN42,A333,H,DEP,N,37590,37603,13,gate54,Tx215,Tx216,0,10,-
FIN42,A333,H,DEP,N,37603,37616,13,Tx215,Tx216,Tx127,0,10,-
FIN42,A333,H,DEP,N,37616,37652,35,Tx216,Tx127,Tx130,4,0,-
FIN42,A333,H,DEP,N,37652,37663,11,Tx127,Tx130,Tx221,5,0,-
FIN42,A333,H,DEP,N,37663,37669,5,Tx130,Tx221,Tx231,5,0,-
FIN42,A333,H,DEP,N,37669,37731,61,Tx221,Tx231,Tx137,4,0,-
FIN42,A333,H,DEP,N,37731,37746,15,Tx231,Tx137,Tx152,5,0,-
FIN42,A333,H,DEP,N,37746,37758,12,Tx137,Tx152,Tx167,4,0,-
FIN42,A333,H,DEP,N,37758,37772,14,Tx152,Tx167,Tx198,4,0,-
FIN42,A333,H,DEP,N,37772,37797,24,Tx198,34,XXXX,5,0,-
TWB291,B738,M,DEP,N,37760,37798,38,XXXX,G103,gate45,0,10,260
TWB291,B738,M,DEP,N,37798,37810,12,gate45,Tx206,Tx207,0,10,-
TWB291,B738,M,DEP,N,37810,37825,14,Tx206,Tx207,Tx102,0,10,-
TWB291,B738,M,DEP,N,37825,37851,26,Tx207,Tx102,Tx92,0,10,-
TWB291,B738,M,DEP,N,37851,37864,13,Tx102,Tx92,Tx93,0,10,-
TWB291,B738,M,DEP,N,37864,37902,37,Tx92,Tx93,Tx94,0,10,-
TWB291,B738,M,DEP,N,37902,37935,33,Tx93,Tx94,Tx95,0,10,-
TWB291,B738,M,DEP,N,37935,37948,13,Tx94,Tx95,Tx77,0,10,-
TWB291,B738,M,DEP,N,37948,37964,16,Tx95,Tx77,Tx43,0,10,-
TWB291,B738,M,DEP,N,37964,37990,25,Tx43,33L,XXXX,0,10,-
CDG4095,B738,M,ARR,N,37620,37629,9,XXXX,33R,Rwy7,5,0,0
CDG4095,B738,M,ARR,N,37629,37636,6,Rwy7,Rwy6,Rwy5,4,0,-
CDG4095,B738,M,ARR,N,37636,37642,6,Rwy6,Rwy5,Rwy4,4,0,-
CDG4095,B738,M,ARR,N,37642,37685,42,Rwy5,Rwy4,Tx15,4,0,-
CDG4095,B738,M,ARR,N,37685,37731,45,Rwy4,Tx15,Tx23,5,0,-
CDG4095,B738,M,ARR,N,37731,37833,102,Tx15,Tx23,Tx30,5,0,-
CDG4095,B738,M,ARR,N,37833,37861,27,Tx23,Tx30,Tx38,4,0,-
CDG4095,B738,M,ARR,N,37861,37884,22,Tx30,Tx38,Tx53,5,0,-
CDG4095,B738,M,ARR,N,37884,37891,6,Tx38,Tx53,Tx54,4,0,-
CDG4095,B738,M,ARR,N,37891,37951,60,Tx53,Tx54,Tx71,5,0,-
CDG4095,B738,M,ARR,N,37951,37964,12,Tx54,Tx71,Tx100,4,0,-
CDG4095,B738,M,ARR,N,37964,37979,15,Tx71,Tx100,Tx203,5,0,-
CDG4095,B738,M,ARR,N,37979,37989,10,Tx100,Tx203,Tx204,4,0,-
CDG4095,B738,M,ARR,N,37989,38000,10,Tx203,Tx204,Tx114,4,0,-
CDG4095,B738,M,ARR,N,38000,38073,73,Tx204,Tx114,gate69,4,0,-
CDG4095,B738,M,ARR,N,38073,38133,59,gate69,G118,XXXX,4,0,-
KAL081,A388,J,DEP,N,37975,38011,35,XXXX,G10,gate8,0,10,355
KAL081,A388,J,DEP,N,38011,38038,27,gate8,Tx108,Tx105,0,10,-
KAL081,A388,J,DEP,N,38038,38055,16,Tx108,Tx105,Tx95,0,10,-
KAL081,A388,J,DEP,N,38055,38068,13,Tx105,Tx95,Tx77,0,10,-
KAL081,A388,J,DEP,N,38068,38084,16,Tx95,Tx77,Tx43,0,10,-
KAL081,A388,J,DEP,N,38084,38110,25,Tx43,33L,XXXX,0,10,-
AAR353,A321,M,DEP,N,37740,37809,69,XXXX,G35,gate30,4,0,0
AAR353,A321,M,DEP,N,37809,37822,13,gate30,Tx222,Tx221,0,1,-
AAR353,A321,M,DEP,N,37822,37829,6,Tx222,Tx221,Tx231,0,10,-
AAR353,A321,M,DEP,N,37829,37900,71,Tx221,Tx231,Tx137,0,10,-
AAR353,A321,M,DEP,N,37900,37918,17,Tx231,Tx137,Tx152,0,10,-
AAR353,A321,M,DEP,N,37918,37932,14,Tx137,Tx152,Tx167,0,10,-
AAR353,A321,M,DEP,N,37932,37949,16,Tx152,Tx167,Tx198,0,10,-
AAR353,A321,M,DEP,N,37949,37977,28,Tx198,34,XXXX,0,10,-
KAL530,B744,H,ARR,N,37860,37869,9,XXXX,33R,Rwy7,5,0,0
KAL530,B744,H,ARR,N,37869,37876,6,Rwy7,Rwy6,Rwy5,4,0,-
KAL530,B744,H,ARR,N,37876,37882,6,Rwy6,Rwy5,Rwy4,4,0,-
KAL530,B744,H,ARR,N,37882,37925,42,Rwy5,Rwy4,Rwy3,4,0,-
KAL530,B744,H,ARR,N,37925,37940,14,Rwy4,Rwy3,Tx8,4,0,-
KAL530,B744,H,ARR,N,37940,37998,58,Rwy3,Tx8,Tx3,5,0,-
KAL530,B744,H,ARR,N,37998,38150,151,Tx8,Tx3,Tx4,4,0,-
KAL530,B744,H,ARR,N,38150,38296,146,Tx3,Tx4,gate112,5,0,-
KAL530,B744,H,ARR,N,38296,38565,268,gate112,G615,XXXX,4,0,-
KAL981,B737,M,DEP,N,37860,37915,55,XXXX,G20,gate17,5,0,0
KAL981,B737,M,DEP,N,37915,37952,37,gate17,Tx129,Tx127,4,0,-
KAL981,B737,M,DEP,N,37952,37987,35,Tx129,Tx127,Tx130,4,0,-
KAL981,B737,M,DEP,N,37987,37998,11,Tx127,Tx130,Tx221,5,0,-
KAL981,B737,M,DEP,N,37998,38004,5,Tx130,Tx221,Tx231,5,0,-
KAL981,B737,M,DEP,N,38004,38066,61,Tx221,Tx231,Tx137,4,0,-
KAL981,B737,M,DEP,N,38066,38081,15,Tx231,Tx137,Tx152,5,0,-
KAL981,B737,M,DEP,N,38081,38093,12,Tx137,Tx152,Tx167,4,0,-
KAL981,B737,M,DEP,N,38093,38108,14,Tx152,Tx167,Tx198,4,0,-
KAL981,B737,M,DEP,N,38108,38132,24,Tx198,34,XXXX,5,0,-
KAL073,B773,H,DEP,N,37860,38034,174,XXXX,G27,gate23,0,7,0
KAL073,B773,H,DEP,N,38034,38062,28,gate23,Tx125,Tx212,0,10,-
KAL073,B773,H,DEP,N,38062,38092,29,Tx125,Tx212,Tx210,0,10,-
KAL073,B773,H,DEP,N,38092,38107,15,Tx212,Tx210,Tx211,0,10,-
KAL073,B773,H,DEP,N,38107,38126,18,Tx210,Tx211,Tx107,0,10,-
KAL073,B773,H,DEP,N,38126,38158,31,Tx211,Tx107,Tx105,0,10,-
KAL073,B773,H,DEP,N,38158,38175,16,Tx107,Tx105,Tx95,0,10,-
KAL073,B773,H,DEP,N,38175,38188,13,Tx105,Tx95,Tx77,0,10,-
KAL073,B773,H,DEP,N,38188,38204,16,Tx95,Tx77,Tx43,0,10,-
KAL073,B773,H,DEP,N,38204,38230,25,Tx43,33L,XXXX,0,10,-
HVN409,A332,H,DEP,N,37980,38026,46,XXXX,G111,gate49,4,0,0
HVN409,A332,H,DEP,N,38026,38062,36,gate49,Tx121,Tx215,5,0,-
HVN409,A332,H,DEP,N,38062,38074,11,Tx121,Tx215,Tx216,5,0,-
HVN409,A332,H,DEP,N,38074,38085,11,Tx215,Tx216,Tx127,5,0,-
HVN409,A332,H,DEP,N,38085,38120,35,Tx216,Tx127,Tx130,4,0,-
HVN409,A332,H,DEP,N,38120,38132,11,Tx127,Tx130,Tx221,5,0,-
HVN409,A332,H,DEP,N,38132,38137,5,Tx130,Tx221,Tx231,5,0,-
HVN409,A332,H,DEP,N,38137,38199,61,Tx221,Tx231,Tx137,4,0,-
HVN409,A332,H,DEP,N,38199,38214,15,Tx231,Tx137,Tx152,5,0,-
HVN409,A332,H,DEP,N,38214,38227,12,Tx137,Tx152,Tx167,4,0,-
HVN409,A332,H,DEP,N,38227,38241,14,Tx152,Tx167,Tx198,4,0,-
HVN409,A332,H,DEP,N,38241,38266,24,Tx198,34,XXXX,5,0,-
CSN685,A321,M,ARR,N,38040,38049,9,XXXX,33R,Rwy7,5,0,0
CSN685,A321,M,ARR,N,38049,38056,6,Rwy7,Rwy6,Rwy5,4,0,-
CSN685,A321,M,ARR,N,38056,38062,6,Rwy6,Rwy5,Rwy4,4,0,-
CSN685,A321,M,ARR,N,38062,38105,42,Rwy5,Rwy4,Tx15,4,0,-
CSN685,A321,M,ARR,N,38105,38151,45,Rwy4,Tx15,Tx23,5,0,-
CSN685,A321,M,ARR,N,38151,38253,102,Tx15,Tx23,Tx30,5,0,-
CSN685,A321,M,ARR,N,38253,38281,27,Tx23,Tx30,Tx38,4,0,-
CSN685,A321,M,ARR,N,38281,38304,22,Tx30,Tx38,Tx53,5,0,-
CSN685,A321,M,ARR,N,38304,38311,6,Tx38,Tx53,Tx54,4,0,-
CSN685,A321,M,ARR,N,38311,38371,60,Tx53,Tx54,Tx71,5,0,-
CSN685,A321,M,ARR,N,38371,38384,12,Tx54,Tx71,Tx100,4,0,-
CSN685,A321,M,ARR,N,38384,38399,15,Tx71,Tx100,Tx203,5,0,-
CSN685,A321,M,ARR,N,38399,38409,10,Tx100,Tx203,Tx204,4,0,-
CSN685,A321,M,ARR,N,38409,38420,10,Tx203,Tx204,Tx205,4,0,-
CSN685,A321,M,ARR,N,38420,38450,30,Tx204,Tx205,gate45,5,0,-
CSN685,A321,M,ARR,N,38450,38484,33,gate45,G103,XXXX,4,0,-
KAL767,B737,M,DEP,N,38279,38311,31,XXXX,G9,gate7,0,10,179
KAL767,B737,M,DEP,N,38311,38338,27,gate7,Tx108,Tx105,0,10,-
KAL767,B737,M,DEP,N,38338,38355,16,Tx108,Tx105,Tx95,0,10,-
KAL767,B737,M,DEP,N,38355,38368,13,Tx105,Tx95,Tx77,0,10,-
KAL767,B737,M,DEP,N,38368,38384,16,Tx95,Tx77,Tx43,0,10,-
KAL767,B737,M,DEP,N,38384,38410,25,Tx43,33L,XXXX,0,10,-
HVN417,A332,H,DEP,N,38100,38205,105,XXXX,G108,gate65,4,0,0
HVN417,A332,H,DEP,N,38205,38235,30,gate65,Tx205,Tx206,5,0,-
HVN417,A332,H,DEP,N,38235,38246,10,Tx205,Tx206,Tx120,4,0,-
HVN417,A332,H,DEP,N,38246,38295,49,Tx206,Tx120,Tx121,5,0,-
HVN417,A332,H,DEP,N,38295,38331,36,Tx120,Tx121,Tx215,5,0,-
HVN417,A332,H,DEP,N,38331,38343,11,Tx121,Tx215,Tx216,5,0,-
HVN417,A332,H,DEP,N,38343,38354,11,Tx215,Tx216,Tx127,5,0,-
HVN417,A332,H,DEP,N,38354,38389,35,Tx216,Tx127,Tx130,4,0,-
HVN417,A332,H,DEP,N,38389,38401,11,Tx127,Tx130,Tx221,5,0,-
HVN417,A332,H,DEP,N,38401,38407,5,Tx130,Tx221,Tx231,5,0,-
HVN417,A332,H,DEP,N,38407,38468,61,Tx221,Tx231,Tx137,4,0,-
HVN417,A332,H,DEP,N,38468,38484,15,Tx231,Tx137,Tx152,5,0,-
HVN417,A332,H,DEP,N,38484,38496,12,Tx137,Tx152,Tx167,4,0,-
HVN417,A332,H,DEP,N,38496,38510,14,Tx152,Tx167,Tx198,4,0,-
HVN417,A332,H,DEP,N,38510,38535,24,Tx198,34,XXXX,5,0,-
UZB512,B763,H,DEP,N,38311,38378,67,XXXX,G117,gate52,0,10,91
UZB512,B763,H,DEP,N,38378,38420,41,gate52,Tx121,Tx215,0,10,-
UZB512,B763,H,DEP,N,38420,38433,13,Tx121,Tx215,Tx216,0,10,-
UZB512,B763,H,DEP,N,38433,38446,13,Tx215,Tx216,Tx127,0,10,-
UZB512,B763,H,DEP,N,38446,38487,40,Tx216,Tx127,Tx130,0,10,-
UZB512,B763,H,DEP,N,38487,38500,13,Tx127,Tx130,Tx221,0,10,-
UZB512,B763,H,DEP,N,38500,38506,6,Tx130,Tx221,Tx231,0,10,-
UZB512,B763,H,DEP,N,38506,38578,71,Tx221,Tx231,Tx137,0,10,-
UZB512,B763,H,DEP,N,38578,38596,17,Tx231,Tx137,Tx152,0,10,-
UZB512,B763,H,DEP,N,38596,38610,14,Tx137,Tx152,Tx167,0,10,-
UZB512,B763,H,DEP,N,38610,38626,16,Tx152,Tx167,Tx198,0,10,-
UZB512,B763,H,DEP,N,38626,38655,28,Tx198,34,XXXX,0,10,-
DLH712,B748,H,ARR,N,38340,38349,9,XXXX,33R,Rwy7,5,0,0
DLH712,B748,H,ARR,N,38349,38356,6,Rwy7,Rwy6,Rwy5,4,0,-
DLH712,B748,H,ARR,N,38356,38362,6,Rwy6,Rwy5,Rwy4,4,0,-
DLH712,B748,H,ARR,N,38362,38405,42,Rwy5,Rwy4,Tx15,4,0,-
DLH712,B748,H,ARR,N,38405,38451,45,Rwy4,Tx15,Tx23,5,0,-
DLH712,B748,H,ARR,N,38451,38553,102,Tx15,Tx23,Tx30,5,0,-
DLH712,B748,H,ARR,N,38553,38581,27,Tx23,Tx30,Tx38,4,0,-
DLH712,B748,H,ARR,N,38581,38604,22,Tx30,Tx38,Tx53,5,0,-
DLH712,B748,H,ARR,N,38604,38611,6,Tx38,Tx53,Tx54,4,0,-
DLH712,B748,H,ARR,N,38611,38671,60,Tx53,Tx54,Tx71,5,0,-
DLH712,B748,H,ARR,N,38671,38684,12,Tx54,Tx71,Tx100,4,0,-
DLH712,B748,H,ARR,N,38684,38699,15,Tx71,Tx100,Tx203,5,0,-
DLH712,B748,H,ARR,N,38699,38709,10,Tx100,Tx203,Tx204,4,0,-
DLH712,B748,H,ARR,N,38709,38720,10,Tx203,Tx204,Tx114,4,0,-
DLH712,B748,H,ARR,N,38720,38793,73,Tx204,Tx114,gate70,4,0,-
DLH712,B748,H,ARR,N,38793,38879,85,gate70,G122,XXXX,5,0,-
APJ2,A320,M,DEP,N,38340,38400,60,XXXX,G129,gate58,5,0,0
APJ2,A320,M,DEP,N,38400,38415,14,gate58,Tx217,Tx126,4,0,-
APJ2,A320,M,DEP,N,38415,38463,48,Tx217,Tx126,Tx128,4,0,-
APJ2,A320,M,DEP,N,38463,38499,36,Tx126,Tx128,Tx214,5,0,-
APJ2,A320,M,DEP,N,38499,38511,11,Tx128,Tx214,Tx125,5,0,-
APJ2,A320,M,DEP,N,38511,38535,24,Tx214,Tx125,Tx212,5,0,-
APJ2,A320,M,DEP,N,38535,38561,25,Tx125,Tx212,Tx210,4,0,-
APJ2,A320,M,DEP,N,38561,38574,13,Tx212,Tx210,Tx211,5,0,-
APJ2,A320,M,DEP,N,38574,38591,16,Tx210,Tx211,Tx107,4,0,-
APJ2,A320,M,DEP,N,38591,38618,27,Tx211,Tx107,Tx105,4,0,-
APJ2,A320,M,DEP,N,38618,38632,14,Tx107,Tx105,Tx95,4,0,-
APJ2,A320,M,DEP,N,38632,38644,11,Tx105,Tx95,Tx77,5,0,-
APJ2,A320,M,DEP,N,38644,38658,14,Tx95,Tx77,Tx43,4,0,-
APJ2,A320,M,DEP,N,38658,38680,21,Tx43,33L,XXXX,4,0,-
AAR551,A333,H,DEP,N,38465,38566,101,XXXX,G32,gate27,0,10,5
AAR551,A333,H,DEP,N,38566,38607,40,gate27,Tx127,Tx130,0,10,-
AAR551,A333,H,DEP,N,38607,38620,13,Tx127,Tx130,Tx221,0,10,-
AAR551,A333,H,DEP,N,38620,38626,6,Tx130,Tx221,Tx231,0,10,-
AAR551,A333,H,DEP,N,38626,38698,71,Tx221,Tx231,Tx137,0,10,-
AAR551,A333,H,DEP,N,38698,38716,17,Tx231,Tx137,Tx152,0,10,-
AAR551,A333,H,DEP,N,38716,38730,14,Tx137,Tx152,Tx167,0,10,-
AAR551,A333,H,DEP,N,38730,38746,16,Tx152,Tx167,Tx198,0,10,-
AAR551,A333,H,DEP,N,38746,38775,28,Tx198,34,XXXX,0,10,-
EVA170,A332,H,ARR,N,38520,38529,9,XXXX,33R,Rwy7,5,0,0
EVA170,A332,H,ARR,N,38529,38536,6,Rwy7,Rwy6,Rwy5,4,0,-
EVA170,A332,H,ARR,N,38536,38542,6,Rwy6,Rwy5,Rwy4,4,0,-
EVA170,A332,H,ARR,N,38542,38585,42,Rwy5,Rwy4,Tx15,4,0,-
EVA170,A332,H,ARR,N,38585,38631,45,Rwy4,Tx15,Tx23,5,0,-
EVA170,A332,H,ARR,N,38631,38733,102,Tx15,Tx23,Tx30,5,0,-
EVA170,A332,H,ARR,N,38733,38761,27,Tx23,Tx30,Tx38,4,0,-
EVA170,A332,H,ARR,N,38761,38784,22,Tx30,Tx38,Tx53,5,0,-
EVA170,A332,H,ARR,N,38784,38791,6,Tx38,Tx53,Tx54,4,0,-
EVA170,A332,H,ARR,N,38791,38851,60,Tx53,Tx54,Tx71,5,0,-
EVA170,A332,H,ARR,N,38851,38864,12,Tx54,Tx71,Tx100,4,0,-
EVA170,A332,H,ARR,N,38864,38879,15,Tx71,Tx100,Tx203,5,0,-
EVA170,A332,H,ARR,N,38879,38889,10,Tx100,Tx203,Tx204,4,0,-
EVA170,A332,H,ARR,N,38889,38900,10,Tx203,Tx204,Tx205,4,0,-
EVA170,A332,H,ARR,N,38900,38930,30,Tx204,Tx205,Tx206,5,0,-
EVA170,A332,H,ARR,N,38930,38941,10,Tx205,Tx206,Tx120,4,0,-
EVA170,A332,H,ARR,N,38941,38990,49,Tx206,Tx120,Tx121,5,0,-
EVA170,A332,H,ARR,N,38990,39026,36,Tx120,Tx121,gate55,5,0,-
EVA170,A332,H,ARR,N,39026,39067,40,gate55,G123,XXXX,4,0,-
KAL765,B744,H,DEP,N,38603,38701,97,XXXX,G6,gate4,0,10,83
KAL765,B744,H,DEP,N,38701,38729,27,gate4,Tx108,Tx105,0,10,-
KAL765,B744,H,DEP,N,38729,38745,16,Tx108,Tx105,Tx95,0,10,-
KAL765,B744,H,DEP,N,38745,38758,13,Tx105,Tx95,Tx77,0,10,-
KAL765,B744,H,DEP,N,38758,38775,16,Tx95,Tx77,Tx43,0,10,-
KAL765,B744,H,DEP,N,38775,38800,25,Tx43,33L,XXXX,0,10,-
THA629,A333,H,DEP,N,38598,38672,73,XXXX,G130,gate74,0,10,18
THA629,A333,H,DEP,N,38672,38715,42,gate74,Tx228,Tx229,0,10,-
THA629,A333,H,DEP,N,38715,38731,16,Tx228,Tx229,Tx230,0,10,-
THA629,A333,H,DEP,N,38731,38746,15,Tx229,Tx230,Tx231,0,10,-
THA629,A333,H,DEP,N,38746,38818,71,Tx230,Tx231,Tx137,0,10,-
THA629,A333,H,DEP,N,38818,38836,17,Tx231,Tx137,Tx152,0,10,-
THA629,A333,H,DEP,N,38836,38850,14,Tx137,Tx152,Tx167,0,10,-
THA629,A333,H,DEP,N,38850,38866,16,Tx152,Tx167,Tx198,0,10,-
THA629,A333,H,DEP,N,38866,38895,28,Tx198,34,XXXX,0,10,-
JJA3102,B738,M,DEP,N,38640,38728,88,XXXX,G127,gate57,0,2,0
JJA3102,B738,M,DEP,N,38728,38742,14,gate57,Tx217,Tx126,4,0,-
JJA3102,B738,M,DEP,N,38742,38791,48,Tx217,Tx126,Tx128,4,0,-
JJA3102,B738,M,DEP,N,38791,38827,36,Tx126,Tx128,Tx214,5,0,-
JJA3102,B738,M,DEP,N,38827,38838,11,Tx128,Tx214,Tx125,5,0,-
JJA3102,B738,M,DEP,N,38838,38863,24,Tx214,Tx125,Tx212,5,0,-
JJA3102,B738,M,DEP,N,38863,38889,25,Tx125,Tx212,Tx210,4,0,-
JJA3102,B738,M,DEP,N,38889,38902,13,Tx212,Tx210,Tx211,5,0,-
JJA3102,B738,M,DEP,N,38902,38918,16,Tx210,Tx211,Tx107,4,0,-
JJA3102,B738,M,DEP,N,38918,38946,27,Tx211,Tx107,Tx105,4,0,-
JJA3102,B738,M,DEP,N,38946,38960,14,Tx107,Tx105,Tx95,4,0,-
JJA3102,B738,M,DEP,N,38960,38971,11,Tx105,Tx95,Tx77,5,0,-
JJA3102,B738,M,DEP,N,38971,38986,14,Tx95,Tx77,Tx43,4,0,-
JJA3102,B738,M,DEP,N,38986,39008,21,Tx43,33L,XXXX,4,0,-
UPS64,B744,H,ARR,N,38760,38769,9,XXXX,33R,Rwy7,5,0,0
UPS64,B744,H,ARR,N,38769,38776,6,Rwy7,Rwy6,Rwy5,4,0,-
UPS64,B744,H,ARR,N,38776,38782,6,Rwy6,Rwy5,Rwy4,4,0,-
UPS64,B744,H,ARR,N,38782,38825,42,Rwy5,Rwy4,Rwy3,4,0,-
UPS64,B744,H,ARR,N,38825,38840,14,Rwy4,Rwy3,Tx8,4,0,-
UPS64,B744,H,ARR,N,38840,38898,58,Rwy3,Tx8,Tx3,5,0,-
UPS64,B744,H,ARR,N,38898,39050,151,Tx8,Tx3,Tx4,4,0,-
UPS64,B744,H,ARR,N,39050,39196,146,Tx3,Tx4,gate112,5,0,-
UPS64,B744,H,ARR,N,39196,39465,268,gate112,G615,XXXX,4,0,-
DAL158,B744,H,DEP,N,38760,38913,153,XXXX,G110,gate66,0,10,0
DAL158,B744,H,DEP,N,38913,38944,30,gate66,Tx205,Tx206,5,0,-
DAL158,B744,H,DEP,N,38944,38954,10,Tx205,Tx206,Tx207,4,0,-
DAL158,B744,H,DEP,N,38954,38967,12,Tx206,Tx207,Tx102,4,0,-
DAL158,B744,H,DEP,N,38967,38989,22,Tx207,Tx102,Tx92,5,0,-
DAL158,B744,H,DEP,N,38989,39002,12,Tx102,Tx92,Tx93,0,7,-
DAL158,B744,H,DEP,N,39002,39040,37,Tx92,Tx93,Tx94,0,10,-
DAL158,B744,H,DEP,N,39040,39073,33,Tx93,Tx94,Tx95,0,10,-
DAL158,B744,H,DEP,N,39073,39086,13,Tx94,Tx95,Tx77,0,10,-
DAL158,B744,H,DEP,N,39086,39102,16,Tx95,Tx77,Tx43,0,10,-
DAL158,B744,H,DEP,N,39102,39128,25,Tx43,33L,XXXX,0,10,-
CPA417,A333,H,DEP,N,38880,38965,85,XXXX,G122,gate70,5,0,60
CPA417,A333,H,DEP,N,38965,39038,73,gate70,Tx119,Tx228,4,0,-
CPA417,A333,H,DEP,N,39038,39076,37,Tx119,Tx228,Tx229,4,0,-
CPA417,A333,H,DEP,N,39076,39090,14,Tx228,Tx229,Tx230,4,0,-
CPA417,A333,H,DEP,N,39090,39103,13,Tx229,Tx230,Tx231,5,0,-
CPA417,A333,H,DEP,N,39103,39165,61,Tx230,Tx231,Tx137,4,0,-
CPA417,A333,H,DEP,N,39165,39180,15,Tx231,Tx137,Tx152,5,0,-
CPA417,A333,H,DEP,N,39180,39193,12,Tx137,Tx152,Tx167,4,0,-
CPA417,A333,H,DEP,N,39193,39207,14,Tx152,Tx167,Tx198,4,0,-
CPA417,A333,H,DEP,N,39207,39232,24,Tx198,34,XXXX,5,0,-
GIA879,A332,H,DEP,N,38954,39044,89,XXXX,G112,gate67,0,10,74
GIA879,A332,H,DEP,N,39044,39128,84,gate67,Tx119,Tx228,0,10,-
GIA879,A332,H,DEP,N,39128,39171,42,Tx119,Tx228,Tx229,0,10,-
GIA879,A332,H,DEP,N,39171,39188,16,Tx228,Tx229,Tx230,0,10,-
GIA879,A332,H,DEP,N,39188,39203,15,Tx229,Tx230,Tx231,0,10,-
GIA879,A332,H,DEP,N,39203,39275,71,Tx230,Tx231,Tx137,0,10,-
GIA879,A332,H,DEP,N,39275,39292,17,Tx231,Tx137,Tx152,0,10,-
GIA879,A332,H,DEP,N,39292,39306,14,Tx137,Tx152,Tx167,0,10,-
GIA879,A332,H,DEP,N,39306,39323,16,Tx152,Tx167,Tx198,0,10,-
GIA879,A332,H,DEP,N,39323,39352,28,Tx198,34,XXXX,0,10,-
CES2039,A320,M,ARR,N,38940,38949,9,XXXX,33R,Rwy7,5,0,0
CES2039,A320,M,ARR,N,38949,38956,6,Rwy7,Rwy6,Rwy5,4,0,-
CES2039,A320,M,ARR,N,38956,38962,6,Rwy6,Rwy5,Rwy4,4,0,-
CES2039,A320,M,ARR,N,38962,39005,42,Rwy5,Rwy4,Tx15,4,0,-
CES2039,A320,M,ARR,N,39005,39051,45,Rwy4,Tx15,Tx23,5,0,-
CES2039,A320,M,ARR,N,39051,39153,102,Tx15,Tx23,Tx30,5,0,-
CES2039,A320,M,ARR,N,39153,39181,27,Tx23,Tx30,Tx38,4,0,-
CES2039,A320,M,ARR,N,39181,39204,22,Tx30,Tx38,Tx53,5,0,-
CES2039,A320,M,ARR,N,39204,39211,6,Tx38,Tx53,Tx54,4,0,-
CES2039,A320,M,ARR,N,39211,39271,60,Tx53,Tx54,Tx71,5,0,-
CES2039,A320,M,ARR,N,39271,39284,12,Tx54,Tx71,Tx100,4,0,-
CES2039,A320,M,ARR,N,39284,39299,15,Tx71,Tx100,Tx203,5,0,-
CES2039,A320,M,ARR,N,39299,39309,10,Tx100,Tx203,Tx204,4,0,-
