* Scheduled routes in the airport surface,,,,,,,,,,,,,,
* Index,Flight ID,Address,Aircraft Type,Wake Category,State,Connection,Entry Time (seconds),Exit Time (seconds),Transit Time (seconds),Previous Link,Current Link,Next Link,Speed-Up (%),Slow-Down (%)
34,TWB605,HL8268,B738,M,DEP,N,30556,30582,26,Tx198,34,XXXX,5,10
35,KAL1401,HL8241,B737,M,DEP,N,30360,30412,52,XXXX,G16,gate13,5,10
35,KAL1401,HL8241,B737,M,DEP,N,30412,30429,17,gate13,Tx211,Tx107,5,10
35,KAL1401,HL8241,B737,M,DEP,N,30429,30458,29,Tx211,Tx107,Tx105,5,10
35,KAL1401,HL8241,B737,M,DEP,N,30458,30473,15,Tx107,Tx105,Tx95,5,10
35,KAL1401,HL8241,B737,M,DEP,N,30473,30485,12,Tx105,Tx95,Tx77,5,10
35,KAL1401,HL8241,B737,M,DEP,N,30485,30500,15,Tx95,Tx77,Tx43,5,10
35,KAL1401,HL8241,B737,M,DEP,N,30500,30523,23,Tx43,33L,XXXX,5,10
36,KAL621,HL7532,B773,H,DEP,N,30540,30625,85,XXXX,G22,gate19,5,10
36,KAL621,HL7532,B773,H,DEP,N,30625,30664,39,gate19,Tx129,Tx127,5,10
36,KAL621,HL7532,B773,H,DEP,N,30664,30701,37,Tx129,Tx127,Tx130,5,10
36,KAL621,HL7532,B773,H,DEP,N,30701,30713,12,Tx127,Tx130,Tx221,5,10
36,KAL621,HL7532,B773,H,DEP,N,30713,30719,6,Tx130,Tx221,Tx231,5,10
36,KAL621,HL7532,B773,H,DEP,N,30719,30784,65,Tx221,Tx231,Tx137,5,10
36,KAL621,HL7532,B773,H,DEP,N,30784,30800,16,Tx231,Tx137,Tx152,5,10
36,KAL621,HL7532,B773,H,DEP,N,30800,30813,13,Tx137,Tx152,Tx167,5,10
36,KAL621,HL7532,B773,H,DEP,N,30813,30828,15,Tx152,Tx167,Tx198,5,10
36,KAL621,HL7532,B773,H,DEP,N,30828,30854,26,Tx198,34,XXXX,5,10
37,PAL467,RPC9915,A321,M,DEP,N,30660,30716,56,XXXX,G114,gate68,5,10
37,PAL467,RPC9915,A321,M,DEP,N,30716,30793,77,gate68,Tx119,Tx228,5,10
37,PAL467,RPC9915,A321,M,DEP,N,30793,30832,39,Tx119,Tx228,Tx229,5,10
37,PAL467,RPC9915,A321,M,DEP,N,30832,30847,15,Tx228,Tx229,Tx230,5,10
37,PAL467,RPC9915,A321,M,DEP,N,30847,30861,14,Tx229,Tx230,Tx231,5,10
37,PAL467,RPC9915,A321,M,DEP,N,30861,30926,65,Tx230,Tx231,Tx137,5,10
37,PAL467,RPC9915,A321,M,DEP,N,30926,30942,16,Tx231,Tx137,Tx152,5,10
37,PAL467,RPC9915,A321,M,DEP,N,30942,30955,13,Tx137,Tx152,Tx167,5,10
37,PAL467,RPC9915,A321,M,DEP,N,30955,30970,15,Tx152,Tx167,Tx198,5,10
37,PAL467,RPC9915,A321,M,DEP,N,30970,30996,26,Tx198,34,XXXX,5,10
38,KAL809,HL8249,B737,M,DEP,N,30780,30887,107,XXXX,G11,gate9,5,10
38,KAL809,HL8249,B737,M,DEP,N,30887,30901,14,gate9,Tx210,Tx212,5,10
38,KAL809,HL8249,B737,M,DEP,N,30901,30928,27,Tx210,Tx212,Tx125,5,10
38,KAL809,HL8249,B737,M,DEP,N,30928,30954,26,Tx212,Tx125,Tx129,5,10
38,KAL809,HL8249,B737,M,DEP,N,30954,30993,39,Tx125,Tx129,Tx127,5,10
38,KAL809,HL8249,B737,M,DEP,N,30993,31030,37,Tx129,Tx127,Tx130,5,10
38,KAL809,HL8249,B737,M,DEP,N,31030,31042,12,Tx127,Tx130,Tx221,5,10
38,KAL809,HL8249,B737,M,DEP,N,31042,31048,6,Tx130,Tx221,Tx231,5,10
38,KAL809,HL8249,B737,M,DEP,N,31048,31113,65,Tx221,Tx231,Tx137,5,10
38,KAL809,HL8249,B737,M,DEP,N,31113,31129,16,Tx231,Tx137,Tx152,5,10
38,KAL809,HL8249,B737,M,DEP,N,31129,31142,13,Tx137,Tx152,Tx167,5,10
38,KAL809,HL8249,B737,M,DEP,N,31142,31157,15,Tx152,Tx167,Tx198,5,10
38,KAL809,HL8249,B737,M,DEP,N,31157,31183,26,Tx198,34,XXXX,5,10
39,CSN316,B6553,A321,M,DEP,N,30900,30953,53,XXXX,G105,gate46,5,10
39,CSN316,B6553,A321,M,DEP,N,30953,30964,11,gate46,Tx206,Tx120,5,10
39,CSN316,B6553,A321,M,DEP,N,30964,31016,52,Tx206,Tx120,Tx121,5,10
39,CSN316,B6553,A321,M,DEP,N,31016,31054,38,Tx120,Tx121,Tx215,5,10
39,CSN316,B6553,A321,M,DEP,N,31054,31066,12,Tx121,Tx215,Tx216,5,10
39,CSN316,B6553,A321,M,DEP,N,31066,31078,12,Tx215,Tx216,Tx127,5,10
39,CSN316,B6553,A321,M,DEP,N,31078,31115,37,Tx216,Tx127,Tx130,5,10
39,CSN316,B6553,A321,M,DEP,N,31115,31127,12,Tx127,Tx130,Tx221,5,10
39,CSN316,B6553,A321,M,DEP,N,31127,31133,6,Tx130,Tx221,Tx231,5,10
39,CSN316,B6553,A321,M,DEP,N,31133,31198,65,Tx221,Tx231,Tx137,5,10
39,CSN316,B6553,A321,M,DEP,N,31198,31214,16,Tx231,Tx137,Tx152,5,10
39,CSN316,B6553,A321,M,DEP,N,31214,31227,13,Tx137,Tx152,Tx167,5,10
39,CSN316,B6553,A321,M,DEP,N,31227,31242,15,Tx152,Tx167,Tx198,5,10
39,CSN316,B6553,A321,M,DEP,N,31242,31268,26,Tx198,34,XXXX,5,10
40,KAL603,HL7551,A333,H,DEP,N,30960,31112,152,XXXX,G26,gate22,5,10
40,KAL603,HL7551,A333,H,DEP,N,31112,31151,39,gate22,Tx129,Tx127,5,10
40,KAL603,HL7551,A333,H,DEP,N,31151,31188,37,Tx129,Tx127,Tx130,5,10
40,KAL603,HL7551,A333,H,DEP,N,31188,31200,12,Tx127,Tx130,Tx221,5,10
40,KAL603,HL7551,A333,H,DEP,N,31200,31206,6,Tx130,Tx221,Tx231,5,10
40,KAL603,HL7551,A333,H,DEP,N,31206,31271,65,Tx221,Tx231,Tx137,5,10
40,KAL603,HL7551,A333,H,DEP,N,31271,31287,16,Tx231,Tx137,Tx152,5,10
40,KAL603,HL7551,A333,H,DEP,N,31287,31300,13,Tx137,Tx152,Tx167,5,10
40,KAL603,HL7551,A333,H,DEP,N,31300,31315,15,Tx152,Tx167,Tx198,5,10
40,KAL603,HL7551,A333,H,DEP,N,31315,31341,26,Tx198,34,XXXX,5,10
41,PAL487,RPC9901,A321,M,DEP,N,31080,31141,61,XXXX,G117,gate52,5,10
41,PAL487,RPC9901,A321,M,DEP,N,31141,31179,38,gate52,Tx121,Tx215,5,10
41,PAL487,RPC9901,A321,M,DEP,N,31179,31191,12,Tx121,Tx215,Tx216,5,10
41,PAL487,RPC9901,A321,M,DEP,N,31191,31203,12,Tx215,Tx216,Tx127,5,10
41,PAL487,RPC9901,A321,M,DEP,N,31203,31240,37,Tx216,Tx127,Tx130,5,10
41,PAL487,RPC9901,A321,M,DEP,N,31240,31252,12,Tx127,Tx130,Tx221,5,10
41,PAL487,RPC9901,A321,M,DEP,N,31252,31258,6,Tx130,Tx221,Tx231,5,10
41,PAL487,RPC9901,A321,M,DEP,N,31258,31323,65,Tx221,Tx231,Tx137,5,10
41,PAL487,RPC9901,A321,M,DEP,N,31323,31339,16,Tx231,Tx137,Tx152,5,10
41,PAL487,RPC9901,A321,M,DEP,N,31339,31352,13,Tx137,Tx152,Tx167,5,10
41,PAL487,RPC9901,A321,M,DEP,N,31352,31367,15,Tx152,Tx167,Tx198,5,10
41,PAL487,RPC9901,A321,M,DEP,N,31367,31393,26,Tx198,34,XXXX,5,10
42,JJA8401,HL7779,B738,M,DEP,N,31200,31254,54,XXXX,G36,gate31,5,10
42,JJA8401,HL7779,B738,M,DEP,N,31254,31267,13,gate31,Tx222,Tx221,5,10
42,JJA8401,HL7779,B738,M,DEP,N,31267,31273,6,Tx222,Tx221,Tx231,5,10
42,JJA8401,HL7779,B738,M,DEP,N,31273,31338,65,Tx221,Tx231,Tx137,5,10
42,JJA8401,HL7779,B738,M,DEP,N,31338,31354,16,Tx231,Tx137,Tx152,5,10
42,JJA8401,HL7779,B738,M,DEP,N,31354,31367,13,Tx137,Tx152,Tx167,5,10
42,JJA8401,HL7779,B738,M,DEP,N,31367,31382,15,Tx152,Tx167,Tx198,5,10
42,JJA8401,HL7779,B738,M,DEP,N,31382,31408,26,Tx198,34,XXXX,5,10
43,CES2044,B2208,A320,M,DEP,N,31320,31384,64,XXXX,G129,gate58,5,10
43,CES2044,B2208,A320,M,DEP,N,31384,31399,15,gate58,Tx229,Tx230,5,10
43,CES2044,B2208,A320,M,DEP,N,31399,31413,14,Tx229,Tx230,Tx231,5,10
43,CES2044,B2208,A320,M,DEP,N,31413,31478,65,Tx230,Tx231,Tx137,5,10
43,CES2044,B2208,A320,M,DEP,N,31478,31494,16,Tx231,Tx137,Tx152,5,10
43,CES2044,B2208,A320,M,DEP,N,31494,31507,13,Tx137,Tx152,Tx167,5,10
43,CES2044,B2208,A320,M,DEP,N,31507,31522,15,Tx152,Tx167,Tx198,5,10
43,CES2044,B2208,A320,M,DEP,N,31522,31548,26,Tx198,34,XXXX,5,10
44,PAL485,RPC9902,A321,M,DEP,N,31440,31481,41,XXXX,G115,gate51,5,10
44,PAL485,RPC9902,A321,M,DEP,N,31481,31519,38,gate51,Tx121,Tx215,5,10
44,PAL485,RPC9902,A321,M,DEP,N,31519,31531,12,Tx121,Tx215,Tx216,5,10
44,PAL485,RPC9902,A321,M,DEP,N,31531,31543,12,Tx215,Tx216,Tx127,5,10
44,PAL485,RPC9902,A321,M,DEP,N,31543,31580,37,Tx216,Tx127,Tx130,5,10
44,PAL485,RPC9902,A321,M,DEP,N,31580,31592,12,Tx127,Tx130,Tx221,5,10
44,PAL485,RPC9902,A321,M,DEP,N,31592,31598,6,Tx130,Tx221,Tx231,5,10
44,PAL485,RPC9902,A321,M,DEP,N,31598,31663,65,Tx221,Tx231,Tx137,5,10
44,PAL485,RPC9902,A321,M,DEP,N,31663,31679,16,Tx231,Tx137,Tx152,5,10
44,PAL485,RPC9902,A321,M,DEP,N,31679,31692,13,Tx137,Tx152,Tx167,5,10
44,PAL485,RPC9902,A321,M,DEP,N,31692,31707,15,Tx152,Tx167,Tx198,5,10
44,PAL485,RPC9902,A321,M,DEP,N,31707,31733,26,Tx198,34,XXXX,5,10
45,AAR701,HL7791,B772,H,DEP,N,31560,31682,122,XXXX,G31,gate26,5,10
45,AAR701,HL7791,B772,H,DEP,N,31682,31719,37,gate26,Tx127,Tx130,5,10
45,AAR701,HL7791,B772,H,DEP,N,31719,31731,12,Tx127,Tx130,Tx221,5,10
45,AAR701,HL7791,B772,H,DEP,N,31731,31737,6,Tx130,Tx221,Tx231,5,10
45,AAR701,HL7791,B772,H,DEP,N,31737,31802,65,Tx221,Tx231,Tx137,5,10
45,AAR701,HL7791,B772,H,DEP,N,31802,31818,16,Tx231,Tx137,Tx152,5,10
45,AAR701,HL7791,B772,H,DEP,N,31818,31831,13,Tx137,Tx152,Tx167,5,10
45,AAR701,HL7791,B772,H,DEP,N,31831,31846,15,Tx152,Tx167,Tx198,5,10
45,AAR701,HL7791,B772,H,DEP,N,31846,31872,26,Tx198,34,XXXX,5,10
46,KAL845,HL8221,B737,M,DEP,N,31620,31652,32,XXXX,G10,gate8,5,10
46,KAL845,HL8221,B737,M,DEP,N,31652,31677,25,gate8,Tx108,Tx107,5,10
46,KAL845,HL8221,B737,M,DEP,N,31677,31706,29,Tx108,Tx107,Tx211,5,10
46,KAL845,HL8221,B737,M,DEP,N,31706,31723,17,Tx107,Tx211,Tx210,5,10
46,KAL845,HL8221,B737,M,DEP,N,31723,31737,14,Tx211,Tx210,Tx212,5,10
46,KAL845,HL8221,B737,M,DEP,N,31737,31764,27,Tx210,Tx212,Tx125,5,10
46,KAL845,HL8221,B737,M,DEP,N,31764,31790,26,Tx212,Tx125,Tx129,5,10
46,KAL845,HL8221,B737,M,DEP,N,31790,31829,39,Tx125,Tx129,Tx127,5,10
46,KAL845,HL8221,B737,M,DEP,N,31829,31866,37,Tx129,Tx127,Tx130,5,10
46,KAL845,HL8221,B737,M,DEP,N,31866,31878,12,Tx127,Tx130,Tx221,5,10
46,KAL845,HL8221,B737,M,DEP,N,31878,31884,6,Tx130,Tx221,Tx231,5,10
46,KAL845,HL8221,B737,M,DEP,N,31884,31949,65,Tx221,Tx231,Tx137,5,10
46,KAL845,HL8221,B737,M,DEP,N,31949,31965,16,Tx231,Tx137,Tx152,5,10
46,KAL845,HL8221,B737,M,DEP,N,31965,31978,13,Tx137,Tx152,Tx167,5,10
46,KAL845,HL8221,B737,M,DEP,N,31978,31993,15,Tx152,Tx167,Tx198,5,10
46,KAL845,HL8221,B737,M,DEP,N,31993,32019,26,Tx198,34,XXXX,5,10
47,AAR951,HL7618,B744,H,DEP,N,31740,32023,283,XXXX,G615,gate112,5,10
47,AAR951,HL7618,B744,H,DEP,N,32023,32051,28,gate112,Tx10,Tx18,5,10
47,AAR951,HL7618,B744,H,DEP,N,32051,32075,24,Tx10,Tx18,Tx27,5,10
47,AAR951,HL7618,B744,H,DEP,N,32075,32159,84,Tx18,Tx27,Tx32,5,10
47,AAR951,HL7618,B744,H,DEP,N,32159,32188,29,Tx32,33L,XXXX,5,10
48,JJA1102,HL8261,B738,M,DEP,N,31860,31908,48,XXXX,G131,gate59,5,10
48,JJA1102,HL8261,B738,M,DEP,N,31908,31923,15,gate59,Tx217,Tx126,5,10
48,JJA1102,HL8261,B738,M,DEP,N,31923,31974,51,Tx217,Tx126,Tx128,5,10
48,JJA1102,HL8261,B738,M,DEP,N,31974,32012,38,Tx126,Tx128,Tx214,5,10
48,JJA1102,HL8261,B738,M,DEP,N,32012,32024,12,Tx128,Tx214,Tx125,5,10
48,JJA1102,HL8261,B738,M,DEP,N,32024,32050,26,Tx214,Tx125,Tx212,5,10
48,JJA1102,HL8261,B738,M,DEP,N,32050,32077,27,Tx125,Tx212,Tx210,5,10
48,JJA1102,HL8261,B738,M,DEP,N,32077,32091,14,Tx212,Tx210,Tx211,5,10
48,JJA1102,HL8261,B738,M,DEP,N,32091,32108,17,Tx210,Tx211,Tx107,5,10
48,JJA1102,HL8261,B738,M,DEP,N,32108,32137,29,Tx211,Tx107,Tx105,5,10
48,JJA1102,HL8261,B738,M,DEP,N,32137,32152,15,Tx107,Tx105,Tx95,5,10
48,JJA1102,HL8261,B738,M,DEP,N,32152,32164,12,Tx105,Tx95,Tx77,5,10
48,JJA1102,HL8261,B738,M,DEP,N,32164,32179,15,Tx95,Tx77,Tx43,5,10
48,JJA1102,HL8261,B738,M,DEP,N,32179,32202,23,Tx43,33L,XXXX,5,10
49,KAL787,HL7587,A333,H,DEP,N,31980,32143,163,XXXX,G27,gate23,5,10
49,KAL787,HL7587,A333,H,DEP,N,32143,32169,26,gate23,Tx125,Tx212,5,10
49,KAL787,HL7587,A333,H,DEP,N,32169,32196,27,Tx125,Tx212,Tx210,5,10
49,KAL787,HL7587,A333,H,DEP,N,32196,32210,14,Tx212,Tx210,Tx211,5,10
49,KAL787,HL7587,A333,H,DEP,N,32210,32227,17,Tx210,Tx211,Tx107,5,10
49,KAL787,HL7587,A333,H,DEP,N,32227,32256,29,Tx211,Tx107,Tx105,5,10
49,KAL787,HL7587,A333,H,DEP,N,32256,32271,15,Tx107,Tx105,Tx95,5,10
49,KAL787,HL7587,A333,H,DEP,N,32271,32283,12,Tx105,Tx95,Tx77,5,10
49,KAL787,HL7587,A333,H,DEP,N,32283,32298,15,Tx95,Tx77,Tx43,5,10
49,KAL787,HL7587,A333,H,DEP,N,32298,32321,23,Tx43,33L,XXXX,5,10
50,AAR731,HL8004,A321,M,DEP,N,32040,32092,52,XXXX,G43,gate38,5,10
50,AAR731,HL8004,A321,M,DEP,N,32092,32107,15,gate38,Tx223,Tx137,5,10
50,AAR731,HL8004,A321,M,DEP,N,32107,32123,16,Tx223,Tx137,Tx152,5,10
50,AAR731,HL8004,A321,M,DEP,N,32123,32136,13,Tx137,Tx152,Tx167,5,10
50,AAR731,HL8004,A321,M,DEP,N,32136,32151,15,Tx152,Tx167,Tx198,5,10
50,AAR731,HL8004,A321,M,DEP,N,32151,32177,26,Tx198,34,XXXX,5,10
51,ESR931,HL8269,B738,M,DEP,N,32160,32227,67,XXXX,G130,gate74,5,10
51,ESR931,HL8269,B738,M,DEP,N,32227,32266,39,gate74,Tx228,Tx229,5,10
51,ESR931,HL8269,B738,M,DEP,N,32266,32281,15,Tx228,Tx229,Tx230,5,10
51,ESR931,HL8269,B738,M,DEP,N,32281,32295,14,Tx229,Tx230,Tx231,5,10
51,ESR931,HL8269,B738,M,DEP,N,32295,32360,65,Tx230,Tx231,Tx137,5,10
51,ESR931,HL8269,B738,M,DEP,N,32360,32376,16,Tx231,Tx137,Tx152,5,10
51,ESR931,HL8269,B738,M,DEP,N,32376,32389,13,Tx137,Tx152,Tx167,5,10
51,ESR931,HL8269,B738,M,DEP,N,32389,32404,15,Tx152,Tx167,Tx198,5,10
51,ESR931,HL8269,B738,M,DEP,N,32404,32430,26,Tx198,34,XXXX,5,10
52,KAL479,HL8223,B737,M,DEP,N,32280,32411,131,XXXX,G24,gate21,5,10
52,KAL479,HL8223,B737,M,DEP,N,32411,32450,39,gate21,Tx129,Tx127,5,10
52,KAL479,HL8223,B737,M,DEP,N,32450,32487,37,Tx129,Tx127,Tx130,5,10
52,KAL479,HL8223,B737,M,DEP,N,32487,32499,12,Tx127,Tx130,Tx221,5,10
52,KAL479,HL8223,B737,M,DEP,N,32499,32505,6,Tx130,Tx221,Tx231,5,10
52,KAL479,HL8223,B737,M,DEP,N,32505,32570,65,Tx221,Tx231,Tx137,5,10
52,KAL479,HL8223,B737,M,DEP,N,32570,32586,16,Tx231,Tx137,Tx152,5,10
52,KAL479,HL8223,B737,M,DEP,N,32586,32599,13,Tx137,Tx152,Tx167,5,10
52,KAL479,HL8223,B737,M,DEP,N,32599,32614,15,Tx152,Tx167,Tx198,5,10
52,KAL479,HL8223,B737,M,DEP,N,32614,32640,26,Tx198,34,XXXX,5,10
53,ESR611,HL8264,B738,M,DEP,N,32280,32370,90,XXXX,G122,gate70,5,10
53,ESR611,HL8264,B738,M,DEP,N,32370,32447,77,gate70,Tx114,Tx205,5,10
53,ESR611,HL8264,B738,M,DEP,N,32447,32479,32,Tx114,Tx205,Tx206,5,10
53,ESR611,HL8264,B738,M,DEP,N,32479,32490,11,Tx205,Tx206,Tx207,5,10
53,ESR611,HL8264,B738,M,DEP,N,32490,32503,13,Tx206,Tx207,Tx102,5,10
53,ESR611,HL8264,B738,M,DEP,N,32503,32527,24,Tx207,Tx102,Tx92,5,10
53,ESR611,HL8264,B738,M,DEP,N,32527,32539,12,Tx102,Tx92,Tx93,5,10
53,ESR611,HL8264,B738,M,DEP,N,32539,32573,34,Tx92,Tx93,Tx94,5,10
53,ESR611,HL8264,B738,M,DEP,N,32573,32603,30,Tx93,Tx94,Tx95,5,10
53,ESR611,HL8264,B738,M,DEP,N,32603,32615,12,Tx94,Tx95,Tx77,5,10
53,ESR611,HL8264,B738,M,DEP,N,32615,32630,15,Tx95,Tx77,Tx43,5,10
53,ESR611,HL8264,B738,M,DEP,N,32630,32653,23,Tx43,33L,XXXX,5,10
54,CCA134,B6608,A320,M,DEP,N,32400,32453,53,XXXX,G101,gate61,5,10
54,CCA134,B6608,A320,M,DEP,N,32453,32464,11,gate61,Tx206,Tx120,5,10
54,CCA134,B6608,A320,M,DEP,N,32464,32516,52,Tx206,Tx120,Tx121,5,10
54,CCA134,B6608,A320,M,DEP,N,32516,32554,38,Tx120,Tx121,Tx215,5,10
54,CCA134,B6608,A320,M,DEP,N,32554,32566,12,Tx121,Tx215,Tx216,5,10
54,CCA134,B6608,A320,M,DEP,N,32566,32578,12,Tx215,Tx216,Tx127,5,10
54,CCA134,B6608,A320,M,DEP,N,32578,32615,37,Tx216,Tx127,Tx130,5,10
54,CCA134,B6608,A320,M,DEP,N,32615,32627,12,Tx127,Tx130,Tx221,5,10
54,CCA134,B6608,A320,M,DEP,N,32627,32633,6,Tx130,Tx221,Tx231,5,10
54,CCA134,B6608,A320,M,DEP,N,32633,32698,65,Tx221,Tx231,Tx137,5,10
54,CCA134,B6608,A320,M,DEP,N,32698,32714,16,Tx231,Tx137,Tx152,5,10
54,CCA134,B6608,A320,M,DEP,N,32714,32727,13,Tx137,Tx152,Tx167,5,10
54,CCA134,B6608,A320,M,DEP,N,32727,32742,15,Tx152,Tx167,Tx198,5,10
54,CCA134,B6608,A320,M,DEP,N,32742,32768,26,Tx198,34,XXXX,5,10
55,UPS186,N335UP,B763,H,DEP,N,32460,32743,283,XXXX,G615,gate112,5,10
55,UPS186,N335UP,B763,H,DEP,N,32743,32771,28,gate112,Tx10,Tx18,5,10
55,UPS186,N335UP,B763,H,DEP,N,32771,32795,24,Tx10,Tx18,Tx27,5,10
55,UPS186,N335UP,B763,H,DEP,N,32795,32879,84,Tx18,Tx27,Tx32,5,10
55,UPS186,N335UP,B763,H,DEP,N,32879,32908,29,Tx32,33L,XXXX,5,10
56,AAR331,HL8257,A321,M,DEP,N,32520,32593,73,XXXX,G35,gate30,5,10
56,AAR331,HL8257,A321,M,DEP,N,32593,32606,13,gate30,Tx222,Tx221,5,10
56,AAR331,HL8257,A321,M,DEP,N,32606,32612,6,Tx222,Tx221,Tx231,5,10
56,AAR331,HL8257,A321,M,DEP,N,32612,32677,65,Tx221,Tx231,Tx137,5,10
56,AAR331,HL8257,A321,M,DEP,N,32677,32693,16,Tx231,Tx137,Tx152,5,10
56,AAR331,HL8257,A321,M,DEP,N,32693,32706,13,Tx137,Tx152,Tx167,5,10
56,AAR331,HL8257,A321,M,DEP,N,32706,32721,15,Tx152,Tx167,Tx198,5,10
56,AAR331,HL8257,A321,M,DEP,N,32721,32747,26,Tx198,34,XXXX,5,10
57,CPA415,BHLV,A333,H,DEP,N,32700,32738,38,XXXX,G121,gate54,5,10
57,CPA415,BHLV,A333,H,DEP,N,32738,32750,12,gate54,Tx215,Tx216,5,10
57,CPA415,BHLV,A333,H,DEP,N,32750,32762,12,Tx215,Tx216,Tx127,5,10
57,CPA415,BHLV,A333,H,DEP,N,32762,32799,37,Tx216,Tx127,Tx130,5,10
57,CPA415,BHLV,A333,H,DEP,N,32799,32811,12,Tx127,Tx130,Tx221,5,10
57,CPA415,BHLV,A333,H,DEP,N,32811,32817,6,Tx130,Tx221,Tx231,5,10
57,CPA415,BHLV,A333,H,DEP,N,32817,32882,65,Tx221,Tx231,Tx137,5,10
57,CPA415,BHLV,A333,H,DEP,N,32882,32898,16,Tx231,Tx137,Tx152,5,10
57,CPA415,BHLV,A333,H,DEP,N,32898,32911,13,Tx137,Tx152,Tx167,5,10
57,CPA415,BHLV,A333,H,DEP,N,32911,32926,15,Tx152,Tx167,Tx198,5,10
57,CPA415,BHLV,A333,H,DEP,N,32926,32952,26,Tx198,34,XXXX,5,10
58,CES5052,B6120,A333,H,DEP,N,32820,32886,66,XXXX,G125,gate56,5,10
58,CES5052,B6120,A333,H,DEP,N,32886,32898,12,gate56,Tx215,Tx216,5,10
58,CES5052,B6120,A333,H,DEP,N,32898,32910,12,Tx215,Tx216,Tx127,5,10
58,CES5052,B6120,A333,H,DEP,N,32910,32947,37,Tx216,Tx127,Tx130,5,10
58,CES5052,B6120,A333,H,DEP,N,32947,32959,12,Tx127,Tx130,Tx221,5,10
58,CES5052,B6120,A333,H,DEP,N,32959,32965,6,Tx130,Tx221,Tx231,5,10
58,CES5052,B6120,A333,H,DEP,N,32965,33030,65,Tx221,Tx231,Tx137,5,10
58,CES5052,B6120,A333,H,DEP,N,33030,33046,16,Tx231,Tx137,Tx152,5,10
58,CES5052,B6120,A333,H,DEP,N,33046,33059,13,Tx137,Tx152,Tx167,5,10
58,CES5052,B6120,A333,H,DEP,N,33059,33074,15,Tx152,Tx167,Tx198,5,10
58,CES5052,B6120,A333,H,DEP,N,33074,33100,26,Tx198,34,XXXX,5,10
59,AAR623,HL7514,B763,H,DEP,N,32880,32951,71,XXXX,G33,gate28,5,10
59,AAR623,HL7514,B763,H,DEP,N,32951,32990,39,gate28,Tx129,Tx125,5,10
59,AAR623,HL7514,B763,H,DEP,N,32990,33016,26,Tx129,Tx125,Tx212,5,10
59,AAR623,HL7514,B763,H,DEP,N,33016,33043,27,Tx125,Tx212,Tx210,5,10
59,AAR623,HL7514,B763,H,DEP,N,33043,33057,14,Tx212,Tx210,Tx211,5,10
59,AAR623,HL7514,B763,H,DEP,N,33057,33074,17,Tx210,Tx211,Tx107,5,10
59,AAR623,HL7514,B763,H,DEP,N,33074,33103,29,Tx211,Tx107,Tx105,5,10
59,AAR623,HL7514,B763,H,DEP,N,33103,33118,15,Tx107,Tx105,Tx95,5,10
59,AAR623,HL7514,B763,H,DEP,N,33118,33130,12,Tx105,Tx95,Tx77,5,10
59,AAR623,HL7514,B763,H,DEP,N,33130,33145,15,Tx95,Tx77,Tx43,5,10
59,AAR623,HL7514,B763,H,DEP,N,33145,33168,23,Tx43,33L,XXXX,5,10
60,AAR369,HL8278,A321,M,DEP,N,32940,33000,60,XXXX,G48,gate42,5,10
60,AAR369,HL8278,A321,M,DEP,N,33000,33026,26,gate42,Tx233,Tx138,5,10
60,AAR369,HL8278,A321,M,DEP,N,33026,33042,16,Tx233,Tx138,Tx167,5,10
60,AAR369,HL8278,A321,M,DEP,N,33042,33057,15,Tx138,Tx167,Tx198,5,10
60,AAR369,HL8278,A321,M,DEP,N,33057,33083,26,Tx198,34,XXXX,5,10
61,KAL893,HL7752,B772,H,DEP,N,33060,33105,45,XXXX,G8,gate6,5,10
61,KAL893,HL7752,B772,H,DEP,N,33105,33130,25,gate6,Tx108,Tx107,5,10
61,KAL893,HL7752,B772,H,DEP,N,33130,33159,29,Tx108,Tx107,Tx211,5,10
61,KAL893,HL7752,B772,H,DEP,N,33159,33176,17,Tx107,Tx211,Tx210,5,10
61,KAL893,HL7752,B772,H,DEP,N,33176,33190,14,Tx211,Tx210,Tx212,5,10
61,KAL893,HL7752,B772,H,DEP,N,33190,33217,27,Tx210,Tx212,Tx125,5,10
61,KAL893,HL7752,B772,H,DEP,N,33217,33243,26,Tx212,Tx125,Tx129,5,10
61,KAL893,HL7752,B772,H,DEP,N,33243,33282,39,Tx125,Tx129,Tx127,5,10
61,KAL893,HL7752,B772,H,DEP,N,33282,33319,37,Tx129,Tx127,Tx130,5,10
61,KAL893,HL7752,B772,H,DEP,N,33319,33331,12,Tx127,Tx130,Tx221,5,10
61,KAL893,HL7752,B772,H,DEP,N,33331,33337,6,Tx130,Tx221,Tx231,5,10
61,KAL893,HL7752,B772,H,DEP,N,33337,33402,65,Tx221,Tx231,Tx137,5,10
61,KAL893,HL7752,B772,H,DEP,N,33402,33418,16,Tx231,Tx137,Tx152,5,10
61,KAL893,HL7752,B772,H,DEP,N,33418,33431,13,Tx137,Tx152,Tx167,5,10
61,KAL893,HL7752,B772,H,DEP,N,33431,33446,15,Tx152,Tx167,Tx198,5,10
61,KAL893,HL7752,B772,H,DEP,N,33446,33472,26,Tx198,34,XXXX,5,10
62,AAR122,HL8266,A321,M,DEP,N,33060,33101,41,XXXX,G45,gate39,5,10
62,AAR122,HL8266,A321,M,DEP,N,33101,33116,15,gate39,Tx223,Tx231,5,10
62,AAR122,HL8266,A321,M,DEP,N,33116,33181,65,Tx223,Tx231,Tx221,5,10
